doi,标题,期刊,年份,作者
10.1016/j.bpj.2021.11.1590,How forced cell entry affects pathogen digestion in phagosomes,Biophysical Journal,2022,"Zihan Zhang,Yanqi Yu,Yan Yu"
10.1016/j.isci.2022.105525,Domain-selective disruption and compression of phase-separated lipid vesicles by amphiphilic Janus nanoparticles,iScience,2022,"Jared T Wiemann,Danh Nguyen,Ying Li,Yan Yu"
10.1021/acsanm.2c03332,Distinct Antibacterial Activities of Nanosized Cationic Liposomes against Gram-Negative Bacteria Correlate with Their Heterogeneous Fusion Interactions,ACS Applied Nano Materials,2022,"Megan A. Laune,Syed Ahad Zahidi,Jared T. Wiemann,Yan Yu"
10.1016/J.BPJ.2020.11.787,Subcellular Magnetic Control Of Phagosome Maturation In Living Cells,BIOPHYSICAL JOURNAL,2021,"Zihan Zhang,Yanqi Yu,Glenn Walpole,Yan Yu"
10.1016/J.BPJ.2020.11.1107,Simultaneous Imaging Of Dynamics And Biochemical Activities Of Single Phagosomes,BIOPHYSICAL JOURNAL,2021,"Yanqi Yu,Zihan Zhang,Glenn F.W. Walpole,Yan Yu"
10.1242/jcs.249318,Innate Immune Receptor Clustering And Its Role In Immune Regulation,JOURNAL OF CELL SCIENCE,2021,"Miao Li,Yan Yu"
10.1038/s41598-021-92910-9,Spatial Organization Of Fc Gamma R And Tlr2/1 On Phagosome Membranes Differentially Regulates Their Synergistic And Inhibitory Receptor Crosstalk,SCIENTIFIC REPORTS,2021,"Wenqian Li,Miao Li,Stephen M Anthony,Yan Yu"
10.1002/anie.202111094,Real-Time Simultaneous Imaging of Acidification and Proteolysis in Single Phagosomes Using Bifunctional Janus-Particle Probes,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2021,"Seonik Lee,Zihan Zhang,Yan Yu"
10.1021/acs.analchem.0c05075,Liquid-Phase Peak Force Infrared Microscopy For Chemical Nanoimaging And Spectroscopy,ANALYTICAL CHEMISTRY,2021,"Haomin Wang,Joseph M González-Fialkowski,Wenqian Li,Qing Xie,Yan Yu,Xiaoji G Xu"
10.1021/acs.langmuir.0c00627,Simultaneous Nanoscale Imaging of Chemical and Architectural Heterogeneity on Yeast Cell Wall Particles.,LANGMUIR,2020,"Wenqian Li,Haomin Wang,Xiaoji G Xu,Yan Yu"
10.1039/d0nr05355d,"Membrane Poration, Wrinkling, And Compression: Deformations Of Lipid Vesicles Induced By Amphiphilic Janus Nanoparticles",NANOSCALE,2020,"Jared T Wiemann,Zhiqiang Shen,Huilin Ye,Ying Li,Yan Yu"
10.1039/c8sm02525h,Lipid bilayer disruption induced by amphiphilic Janus nanoparticles: the non-monotonic effect of charged lipids.,SOFT MATTER,2019,"Kwahun Lee,Yan Yu"
10.1073/pnas.1909870116,Geometrical Reorganization Of Dectin-1 And Tlr2 On Single Phagosomes Alters Their Synergistic Immune Signaling,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2019,"Wenqian Li,Jun Yan,Yan Yu"
10.1021/acsnano.9b07445,Tracking Single Molecules in Biomembranes: Is Seeing Always Believing?,ACS nano,2019,"Yanqi Yu,Miao Li,Yan Yu"
,Janus Particles Induce Defects In Supported Lipid Bilayers,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2018,"Kwahun Lee,Yan Yu"
10.1016/j.bpj.2017.11.3403,Resolving Endosome Rotation In Intracellular Trafficking,BIOPHYSICAL JOURNAL,2018,Yan Yu
10.1021/acs.langmuir.8b02298,Lipid Bilayer Disruption by Amphiphilic Janus Nanoparticles: The Role of Janus Balance.,LANGMUIR,2018,"Kwahun Lee,Yan Yu"
10.1021/acs.langmuir.7b02804,Single-Janus Rod Tracking Reveals the &quot;Rock-and-Roll&quot; of Endosomes in Living Cells.,LANGMUIR,2018,"Yuan Gao,Stephen M Anthony,Yi Yi,Wenqian Li,Yanqi Yu,Yan Yu"
10.1021/acsnano.8b00759,Rupture of Lipid Membranes Induced by Amphiphilic Janus Nanoparticles.,ACS nano,2018,"Kwahun Lee,Liuyang Zhang,Yi Yi,Xianqiao Wang,Yan Yu"
,Geometric Mutation For Decoupling Receptor Signaling Crosstalk At Phagosome Membranes,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2018,"Wenqian Li,Yan Yu"
10.1039/c7qm00521k,Calcium ion-assisted lipid tubule formation,MATERIALS CHEMISTRY FRONTIERS,2018,"Sandra Jones,An Huynh,Yuan Gao,Yan Yu"
10.1021/acsnano.8b04880,"""Waltz"" of Cell Membrane-Coated Nanoparticles on Lipid Bilayers: Tracking Single Particle Rotation in Ligand-Receptor Binding.",ACS nano,2018,"Yanqi Yu,Yuan Gao,Yan Yu"
10.1016/j.bpj.2016.11.1640,Half Pegylated Particles Evade Macrophages As Effectively As Fully Pegylated Ones,BIOPHYSICAL JOURNAL,2017,"Lucero Sanchez,Yi Yi,Yan Yu"
,Manipulating Immune Cell Responses With Designer Janus Interfaces,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,Yan Yu
,Seeing The Unseen: Interrogating Intracellular Dynamics Using Janus Particles,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,Yan Yu
10.1039/c6nr07353k,Effect of partial PEGylation on particle uptake by macrophages.,NANOSCALE,2017,"Lucero Sanchez,Yi Yi,Yan Yu"
10.1016/j.bpj.2016.11.1475,Reporting Rotational Dynamics Of Intracellular Cargos With Janus Particles,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,"Yuan Gao,Stephen M. Anthony,Yi Yi,Yan Yu"
10.1021/acs.chemmater.6b05322,Interrogating Cellular Functions with Designer Janus Particles,CHEMISTRY OF MATERIALS,2017,"Yi Yi,Lucero Sanchez,Yuan Gao,Kwahun Lee,Yan Yu"
10.1111/all.13110,Vitamin D contributes to mast cell stabilization.,ALLERGY,2017,"Z-Q Liu,X-X Li,S-Q Qiu,Y Yu,M-G Li,L-T Yang,L-J Li,S Wang,P-Y Zheng,Z-G Liu,P-C Yang"
10.1039/c7tb00150a,Janus Nanoparticles for T Cell Activation: Clustering Ligands to Enhance Stimulation.,JOURNAL OF MATERIALS CHEMISTRY B,2017,"Kwahun Lee,Yan Yu"
10.1002/anie.201601211,Remote Control of T Cell Activation Using Magnetic Janus Particles.,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2016,"Kwahun Lee,Yi Yi,Yan Yu"
10.1016/j.bpj.2015.11.3489,Spatiotemporal Control Of T Cell Stimulation Using Janus Particles,BIOPHYSICAL JOURNAL,2016,"Kwahun Lee,Yi Yi,Yan Yu"
10.1016/j.bpj.2015.11.2835,Tracking Single-Particle Rotation During Macrophage Uptake,BIOPHYSICAL JOURNAL,2016,"Lucero Sanchez,Yan Yu"
10.1039/c6sm02171a,Lipid membrane-assisted condensation and assembly of amphiphilic Janus particles.,SOFT MATTER,2016,"Mariah Chambers,Stewart Anthony Mallory,Heather Malone,Yuan Gao,Stephen M Anthony,Yi Yi,Angelo Cacciuto,Yan Yu"
10.1039/c6an00325g,Janus particles for biological imaging and sensing.,ANALYST,2016,"Yi Yi,Lucero Sanchez,Yuan Gao,Yan Yu"
10.1016/j.bpj.2014.11.571,How Half-Coated Janus Particles Enter Cells,BIOPHYSICAL JOURNAL,2015,"Yuan Gao,Yan Yu"
10.1039/c5ay00522a,Tracking single particle rotation: probing dynamics in four dimensions,ANALYTICAL METHODS,2015,"stephen m anthony,yan yu"
10.1039/c5sm00893j,Tracking single-particle rotation during macrophage uptake,SOFT MATTER,2015,"lucero sanchez,paul patton,stephen m anthony,yi yi,yan yu"
10.1021/nl404514e,Size-based chromatography of signaling clusters in a living cell membrane.,NANO LETTERS,2014,"Niña G Caculitan,Hiroyuki Kai,Eulanca Y Liu,Nicole Fay,Yan Yu,Theobald Lohmüller,Geoff P O'Donoghue,Jay T Groves"
10.1021/ja408879b,Precisely Tunable Engineering Of Sub-30 Nm Monodisperse Oligonucleotide Nanoparticles,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2014,"Antons Sizovs,Xianzhou Song,M Neal Waxham,Yilong Jia,Fude Feng,Jianwei Chen,Amanda C Wicker,Jianming Xu,Yan Yu,Jin Wang"
10.1021/am505510m,Janus particles as artificial antigen-presenting cells for T cell activation.,ACS applied materials & interfaces,2014,"Bo Chen,Yilong Jia,Yuan Gao,Lucero Sanchez,Stephen M Anthony,Yan Yu"
10.1242/jcs.098210,Modulation of T cell signaling by the actin cytoskeleton.,JOURNAL OF CELL SCIENCE,2013,"Yan Yu,Alexander A Smoligovets,Jay T Groves"
10.1371/journal.pone.0030704,Myosin Iia Modulates T Cell Receptor Transport And Casl Phosphorylation During Early Immunological Synapse Formation,PLOS ONE,2012,"Yan Yu,Nicole C Fay,Alexander A Smoligovets,Hung-Jen Wu,Jay T Groves"
10.1021/jp109146s,How liposomes diffuse in concentrated liposome suspensions.,JOURNAL OF PHYSICAL CHEMISTRY B,2011,"Yan Yu,Stephen M Anthony,Sung Chul Bae,Steve Granick"
,Molecular Motors At The T Cell Immunological Synapse,BIOPHYSICAL JOURNAL,2011,"Yan Yu,Alex Smoligovets,Jay T. Groves"
10.1021/es9011959,"Response To Comment On ""Pcb Association With Model Phospholipid Bilayers""",ENVIRONMENTAL SCIENCE & TECHNOLOGY,2009,"Andrew S. Campbell,Yan Yu,Steve Granick,Andrew A. Gewirth"
,Lipid Coupling in Asymmetric Supported Lipid Bilayers Revealed by Fluorescence Correlation Spectroscopy,Bulletin of the American Physical Society,2006,"yan yu,liangfang zhang,steve granick"
