doi,标题,期刊,年份,作者
10.1101/841098,Deep profiling reveals substantial heterogeneity of integration outcomes in CRISPR knock-in experiments,,2019,"Hera Canaj,Jeffrey A. Hussmann,Han Li,Kyle A. Beckman,Leeanne Goodrich,Nathan H. Cho,Yucheng J. Li,Daniel A. Santos,Aaron McGeever,Edna M. Stewart,Veronica Pessino,Mohammad A. Mandegar,Cindy Huang,Li Gan,Barbara Panning,Bo Huang,Jonathan S. Weissman,Manuel D. Leonetti"
10.1016/j.bpj.2017.11.2991,Two-Color 3d Storm Reveals Ciliary Transition Zone Architecture And Its Role In Ciliary Signaling,BIOPHYSICAL JOURNAL,2018,"Xiaoyu Shi,Galo Garcia,Jeremy F. Reiter,Bo Huang"
,Deformed Alignment of Super-Resolution Images for Semi-flexible Structures in 3D,,2018,"Xiaoyu Shi,Galo Garcia,Yina Wang,Jeremy Reiter,Bo Huang"
10.1101/273359,High Numerical Aperture Epi-illumination Selective Plane Illumination Microscopy,bioRxiv,2018,"Bin Yang,Yina Wang,Siyu Feng,Veronica Pessino,Nico Stuurman,Bo Huang"
,Observing Signaling Dynamics at Endogenous Levels Using a New Class of Biosensors FluoSTEP,FASEB JOURNAL,2018,"Jason Zhaoxing Zhang,Brian Tenner,Bo Huang,Sohum Mehta,Jin Zhang"
10.1073/pnas.1711314115,Correlation Analysis Framework For Localization-Based Superresolution Microscopy,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2018,"Joerg Schnitzbauer,Yina Wang,Shijie Zhao,Matthew Bakalar,Tulip Nuwal,Baohui Chen,Bo Huang"
10.1016/j.cell.2018.05.043,A LINE1-Nucleolin Partnership Regulates Early Development and ESC Identity.,Cell,2018,"Michelle Percharde,Chih-Jen Lin,Yafei Yin,Juan Guan,Gabriel A Peixoto,Aydan Bulut-Karslioglu,Steffen Biechele,Bo Huang,Xiaohua Shen,Miguel Ramalho-Santos"
10.1101/458869,Multicolor fluorescent imaging by space-constrained computational hyperspectral imaging,,2018,"Yina Wang,Bin Yang,Siyu Feng,Veronica Pessino,Bo Huang"
10.1038/s41467-018-05840-y,Local Enrichment Of Hp1alpha At Telomeres Alters Their Structure And Regulation Of Telomere Protection,NATURE COMMUNICATIONS,2018,"Tracy T Chow,Xiaoyu Shi,Jen-Hsuan Wei,Juan Guan,Guido Stadler,Bo Huang,Elizabeth H Blackburn"
10.1038/ncb3622,Erratum: Super-resolution microscopy reveals that disruption of ciliary transition-zone architecture causes Joubert syndrome,Nature Cell Biology,2017,"Shi, Xiaoyu,Garcia, Galo,Van De Weghe, Julie C.,McGorty, Ryan,Pazour, Gregory J.,Doherty, Dan,Huang, Bo,Reiter, Jeremy F."
10.1038/ncb3622,"Super-resolution microscopy reveals that disruption of ciliary transition-zone architecture causes Joubert syndrome (vol 19, pg 1178, 2017)",NATURE CELL BIOLOGY,2017,"Xiaoyu Shi,III Garcia Galo,Julie C. Van De Weghe,Ryan McGorty,Gregory J. Pazour,Dan Doherty,Bo Huang,Jeremy F. Reiter"
10.1364/PRJ.5.000329,Woofer–tweeter adaptive optical structured illumination microscopy,PHOTONICS RESEARCH,2017,"Qinggele Li,Marc Reinig,Daich Kamiyama,Bo Huang,Xiaodong Tao,Alex Bardales,Joel Kubby"
10.1016/j.bpj.2017.01.032,Tracking Multiple Genomic Elements Using Correlative CRISPR Imaging and Sequential DNA FISH.,Biophysical Journal,2017,"Juan Guan,Harrison Liu,Xiaoyu Shi,Siyu Feng,Bo Huang"
10.1038/nature18606,The landscape of accessible chromatin in mammalian preimplantation embryos,NATURE,2016,"Jingyi Wu,Bo Huang,He Chen,Qiangzong Yin,Yang Liu,Yunlong Xiang,Bingjie Zhang,Bofeng Liu,Qiujun Wang,Weikun Xia,Wenzhi Li,Yuanyuan Li,Jing Ma,Xu Peng,Hui Zheng,Jia Ming,Wenhao Zhang,Jing Zhang,Geng Tian,Feng Xu,Zai Chang,Jie Na,Xuerui Yang,Wei Xie"
10.1186/s12868-016-0298-z,Identification of environmental stressors and validation of light preference as a measure of anxiety in larval zebrafish.,BMC neuroscience,2016,"Yiming Bai,Harrison Liu,Bo Huang,Mahendra Wagle,Su Guo"
,Imaging The Genome In Living Cells,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2016,Bo Huang
10.1371/journal.pone.0164645,A High-Content Larval Zebrafish Brain Imaging Method For Small Molecule Drug Discovery,PLOS ONE,2016,"Harrison Liu,Steven Chen,Kevin Huang,Jeffrey Kim,Han Mo,Raffael Iovine,Julie Gendre,Pauline Pascal,Qiang Li,Yaping Sun,Zhiqiang Dong,Michelle Arkin,Su Guo,Bo Huang"
10.1117/12.2212889,Selective-Plane Illumination Microscopy For High-Content Volumetric Biological Imaging,HIGH-SPEED BIOMEDICAL IMAGING AND SPECTROSCOPY: TOWARD BIG DATA INSTRUMENTATION AND MANAGEMENT,2016,"Ryan McGorty,Bo Huang"
,Super-Resolution Imaging Of The Her Family Of Receptor Tyrosine Kinases,FASEB JOURNAL,2016,"Bettina Van Lengerich,Elias Puchner,Bo Huang,Natalia Jura"
10.1364/ntm.2015.nw1c.3,Open-top selective plane illumination microscope compatible with standard sample holders,Ntm,2015,"harrison liu,daichi kamiyama,bo huang,ryan mcgorty"
10.1016/j.bpj.2014.11.2602,Structural Study Of Ciliary Transition Zone With Multicolor 3d Storm,BIOPHYSICAL JOURNAL,2015,"xiaoyu shi,galo garcia,jeremy f reiter,bo huang"
10.1364/OE.23.016142,Open-top selective plane illumination microscope for conventionally mounted specimens,OPTICS EXPRESS,2015,"ryan mcgorty,harrison liu,daichi kamiyama,zhiqiang dong,su guo,bo huang"
10.1016/j.bpj.2013.11.191,Correlation Functions Provide A Universal Framework For Quantitative Analysis Of Localization-Based Super-Resolution Microscopy Images,BIOPHYSICAL JOURNAL,2014,"joerg schnitzbauer,xiaoyu shi,robert kasper,b chen,shijie zhao,daichi kamiyama,bo huang"
10.1016/j.bpj.2013.11.2263,Quantitative Storm Using Organic Dyes,BIOPHYSICAL JOURNAL,2014,"veronica pessino,wei qiang ong,bo huang"
10.1016/j.tcb.2013.10.001,Amorphous no more: subdiffraction view of the pericentriolar material architecture.,Trends in Cell Biology,2014,"Vito Mennella,David A Agard,Bo Huang,Laurence Pelletier"
10.1364/OE.22.015982,Localization events-based sample drift correction for localization microscopy with redundant cross-correlation algorithm.,OPTICS EXPRESS,2014,"Yina Wang,Joerg Schnitzbauer,Zhe Hu,Xueming Li,Yifan Cheng,Zhen-Li Huang,Bo Huang"
10.1016/j.cell.2013.12.033,Dynamic Imaging of Genomic Loci in Living Human Cells by an Optimized CRISPR/Cas System,Cell,2014,"Baohui Chen,Luke A. Gilbert,Beth A. Cimini,Joerg Schnitzbauer,Wei Zhang,Gene-Wei Li,Jason Park,Elizabeth H. Blackburn,Jonathan S. Weissman,Lei S. Qi,Bo Huang"
10.1016/B978-0-12-801185-0.00016-7,Imaging genomic elements in living cells using CRISPR/Cas9.,Methods in Enzymology,2014,"Baohui Chen,Bo Huang"
10.1016/j.bpj.2013.11.1398,Single Molecule Imaging Of Human Epidermal Growth Factor Receptors,BIOPHYSICAL JOURNAL,2014,"bettina van lengerich,bo huang,natalia jura"
10.1016/j.febslet.2014.08.020,Single molecule techniques--applications in biology.,FEBS Letters,2014,"Elias M Puchner,Bo Huang,Hermann E Gaub"
10.1364/OL.39.000275,Correction of depth-dependent aberrations in 3D single-molecule localization and super-resolution microscopy.,OPTICS LETTERS,2014,"Ryan McGorty,Joerg Schnitzbauer,Wei Zhang,Bo Huang"
10.1186/2192-2853-2-3,Active Microscope Stabilization in Three Dimensions Using Image Correlation.,Optical nanoscopy,2013,"Ryan McGorty,Daichi Kamiyama,Bo Huang"
10.1073/pnas.1309676110,Counting Molecules In Single Organelles With Superresolution Microscopy Allows Tracking Of The Endosome Maturation Trajectory,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2013,"Elias M. Puchner,Jessica M. Walter,Robert Kasper,Bo Huang,Wendell A. Lim"
10.1038/nn.3468,TMEM16C facilitates Na(+)-activated K+ currents in rat sensory neurons and regulates pain processing.,NATURE NEUROSCIENCE,2013,"Fen Huang,Xidao Wang,Eric M Ostertag,Tulip Nuwal,Bo Huang,Yuh-Nung Jan,Allan I Basbaum,Lily Yeh Jan"
10.1021/cr300336e,Single cell optical imaging and spectroscopy.,CHEMICAL REVIEWS,2013,"Anthony S Stender,Kyle Marchuk,Chang Liu,Suzanne Sander,Matthew W Meyer,Emily A Smith,Bhanu Neupane,Gufeng Wang,Junjie Li,Ji-Xin Cheng,Bo Huang,Ning Fang"
10.1038/nature12000,Conformational biosensors reveal GPCR signalling from endosomes.,NATURE,2013,"Roshanak Irannejad,Jin C Tomshine,Jon R Tomshine,Michael Chevalier,Jacob P Mahoney,Jan Steyaert,Søren G F Rasmussen,Roger K Sunahara,Hana El-Samad,Bo Huang,Mark von Zastrow"
10.1016/j.cell.2013.12.001,Dynamic imaging of genomic loci in living human cells by an optimized CRISPR/Cas system.,Cell,2013,"Baohui Chen,Luke A Gilbert,Beth A Cimini,Joerg Schnitzbauer,Wei Zhang,Gene-Wei Li,Jason Park,Elizabeth H Blackburn,Jonathan S Weissman,Lei S Qi,Bo Huang"
10.1016/j.bpj.2011.11.3914,Super-Resolution Imaging Of Membrane Topology Using Small Molecule Lipophilic Dye,BIOPHYSICAL JOURNAL,2012,"tulip nuwal,wei zhang,bo huang"
10.1523/JNEUROSCI.4565-11.2012,"Afadin, A Ras/Rap Effector That Controls Cadherin Function, Promotes Spine And Excitatory Synapse Density In The Hippocampus",JOURNAL OF NEUROSCIENCE,2012,"Gerard M J Beaudoin,Claude M Schofield,Tulip Nuwal,Keling Zang,Erik M Ullian,Bo Huang,Louis F Reichardt"
10.1016/j.bpj.2012.06.033,"Funneled Landscape Leads To Robustness Of Cellular Networks: Mapk Signal Transduction (Vol 91, Pg L54, 2006)",BIOPHYSICAL JOURNAL,2012,"jin wang,bo huang,xuefeng xia,zhirong sun"
10.1073/pnas.1201882109,Super-Resolution Fluorescence Imaging Of Organelles In Live Cells With Photoswitchable Membrane Probes,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2012,"Sang-Hee Shim,Chenglong Xia,Guisheng Zhong,Hazen P Babcock,Joshua C Vaughan,Bo Huang,Xun Wang,Cheng Xu,Guo-Qiang Bi,Xiaowei Zhuang"
10.1038/ncb2597,Subdiffraction-resolution fluorescence microscopy reveals a domain of the centrosome critical for pericentriolar material organization.,MOLECULAR BIOLOGY OF THE CELL,2012,"V Mennella,bettina keszthelyi,K L McDonald,B Chhun,F Kan,gregory c rogers,bo huang,david a agard"
10.1038/NMETH.1978,Faster STORM using compressed sensing.,NATURE METHODS,2012,"Lei Zhu,Wei Zhang,Daniel Elnatan,Bo Huang"
10.1016/j.devcel.2012.10.003,Development in the STORM.,Developmental Cell,2012,"Daichi Kamiyama,Bo Huang"
10.1016/j.bpj.2010.12.1614,Single Molecule Fluorescence Imaging Reveals Monomeric Transforming Growth Factor-Eta Receptors,BIOPHYSICAL JOURNAL,2011,"Wei Zhang,Xiaohong Fang,Ye-Guang Chen,Bo Huang"
10.1038/nmeth0411-304,An in-depth view.,NATURE METHODS,2011,Bo Huang
10.1016/j.cell.2011.11.015,SnapShot: Light microscopy.,Cell,2011,"Robert Kasper,Bo Huang"
10.1016/j.neuron.2010.11.021,Superresolution imaging of chemical synapses in the brain.,Neuron,2010,"Adish Dani,Bo Huang,Joseph Bergan,Catherine Dulac,Xiaowei Zhuang"
10.1038/ncb2094,Coupling between clathrin-dependent endocytic budding and F-BAR-dependent tubulation in a cell-free system.,NATURE CELL BIOLOGY,2010,"Min Wu,Andrea Raimondi,Pietro De Camilli,Morven Graham,Andrea Raimondi,Bo Huang,Xiaowei Zhuang,John E. Heuser,Bo Huang"
10.1007/978-3-642-02597-6_20,Sub-Diffraction-Limit Imaging with Stochastic Optical Reconstruction Microscopy,Springer Series in Chemical Physics,2010,"mark bates,bo huang,michael j rust,graham t dempsey,wenqin wang,xiaowei zhuang"
10.1016/j.cell.2010.12.002,Breaking the diffraction barrier: super-resolution imaging of cells.,Cell,2010,"Bo Huang,Hazen Babcock,Xiaowei Zhuang"
10.1016/j.conb.2010.07.006,New resolving power for light microscopy: applications to neurobiology.,Current Opinion in Neurobiology,2010,"Adish Dani,Bo Huang"
10.1016/j.cbpa.2009.10.013,Super-resolution optical microscopy: multiple choices.,Current Opinion in Chemical Biology,2010,Bo Huang
10.1038/ncb1010-1021a,"Coupling between clathrin-dependent endocytic budding and F-BAR-dependent tubulation in a cell-free system (vol 12, pg 902, 2010)",NATURE CELL BIOLOGY,2010,"Min Wu,Bo Huang,Morven Graham,Andrea Raimondi,John E. Heuser,Xiaowei Zhuang,Pietro De Camilli"
,Coupling between clathrin-dependent endocytic budding and F-BAR-dependent tubulation in a cell-free system,Nature Cell Biology,2010,"min wu m,bo huang b,andrea raimondi a,john e heuser j e,xiaowei zhuang x,pietro de camilli p"
10.1146/annurev.biochem.77.061906.092014,Super-resolution fluorescence microscopy.,ANNUAL REVIEW OF BIOCHEMISTRY,2009,"Bo Huang,Mark Bates,Xiaowei Zhuang"
10.1562/0031-8655(2002)076<0310:FEAASO>2.0.CO;2,Fluorescence emission and absorption spectra of single Anabaena sp. strain PCC7120 cells.,PHOTOCHEMISTRY AND PHOTOBIOLOGY,2009,"Lizhen Ying,Xu Huang,Bo Huang,Jia Xie,Jindong Zhao,Xin Sheng Zhao"
10.1126/science.1153529,Three-Dimensional Super-Resolution Imaging By Stochastic Optical Reconstruction Microscopy,SCIENCE,2008,"Bo Huang,Wenqin Wang,Mark Bates,Xiaowei Zhuang"
10.1038/nmeth.1274,Whole-cell 3D STORM reveals interactions between cellular structures with nanometer-scale resolution.,NATURE METHODS,2008,"Bo Huang,Sara A Jones,Boerries Brandenburg,Xiaowei Zhuang"
10.1016/j.cbpa.2008.08.008,Super-resolution microscopy by nanoscale localization of photo-switchable fluorescent probes.,Current Opinion in Chemical Biology,2008,"Mark Bates,Bo Huang,Xiaowei Zhuang"
,SUB-DIFFRACTION LIMIT IMAGE RESOLUTION IN THREE DIMENSIONS,,2008,"xiaowei zhuang,bo huang,wilfred mark bates,wenqin wang"
10.1126/science.1146598,Multicolor Super-Resolution Imaging With Photo-Switchable Fluorescent Probes,SCIENCE,2007,"Mark Bates,Bo Huang,Graham T Dempsey,Xiaowei Zhuang"
10.1073/pnas.0611448104,A monomeric G protein-coupled receptor isolated in a high-density lipoprotein particle efficiently activates its G protein.,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2007,"Matthew R Whorton,Michael P Bokoch,Søren G F Rasmussen,Bo Huang,Richard N Zare,Brian Kobilka,Roger K Sunahara"
10.1039/b713103h,Microfluidic separation and capture of analytes for single-molecule spectroscopy.,LAB ON A CHIP,2007,"Samuel Kim,Bo Huang,Richard N Zare"
,Sub-Diffraction-Limit Imaging By Stochastic Optical Reconstruction Microscopy,BIOPHYSICAL JOURNAL,2007,"Mark Bates,Michael J. Rust,Bo Huang,Xiaowei Zhuang"
10.1126/science.1133992,Counting Low-Copy Number Proteins In A Single Cell,SCIENCE,2007,"Bo Huang,Hongkai Wu,Devaki Bhaya,Arthur Grossman,Sebastien Granier,Brian K Kobilka,Richard N Zare"
10.1021/ac062284x,Surface plasmon resonance imaging using a high numerical aperture microscope objective.,ANALYTICAL CHEMISTRY,2007,"Bo Huang,Fang Yu,Richard N Zare"
10.1021/ac071544n,Use of a mixture of n-dodecyl-beta-D-maltoside and sodium dodecyl sulfate in poly(dimethylsiloxane) microchips to suppress adhesion and promote separation of proteins.,Analytical chemistry,2007,"Bo Huang,Samuel Kim,Hongkai Wu,Richard N Zare"
,Phys 338-Quantitating Low-Copy-Number Proteins In A Single Cell By Direct Counting,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2006,"Richard N. Zare,Bo Huang,Hongkai Wu,Devaki Bhaya,Arthur R. Grossman,Brian K. Kobilka"
10.1039/b515840k,Phospholipid biotinylation of polydimethylsiloxane (PDMS) for protein immobilization.,LAB ON A CHIP,2006,"Bo Huang,Hongkai Wu,Samuel Kim,Brian K Kobilka,Richard N Zare"
10.1021/ac052274g,Controlling electroosmotic flow in poly(dimethylsiloxane) separation channels by means of prepolymer additives.,ANALYTICAL CHEMISTRY,2006,"Yiqi Luo,Bo Huang,Hongkai Wu,Richard N Zare"
10.1021/ja058530o,"Generation of complex, static solution gradients in microfluidic channels.",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2006,"Hongkai Wu,Bo Huang,Richard N Zare"
10.1039/b509251e,Coating of poly(dimethylsiloxane) with n-dodecyl-beta-D-maltoside to minimize nonspecific protein adsorption.,LAB ON A CHIP,2005,"Bo Huang,Hongkai Wu,Samuel Kim,Richard N. Zare"
10.1039/b510494g,Construction of microfluidic chips using polydimethylsiloxane for adhesive bonding.,LAB ON A CHIP,2005,"Hongkai Wu,Bo Huang,Richard N Zare"
10.1002/cphc.200400176,Photon Counting Histogram: One-Photon Excitation,CHEMPHYSCHEM,2004,"Bo Huang,Thomas D Perroud,Richard N Zare"
10.1002/cphc.200300824,Photon Counting Histogram For One-Photon Excitation,CHEMPHYSCHEM,2003,"Thomas D. Perroud,Bo Huang,Mark I. Wallace,Richard N. Zare"
,Observation Of Beta(2)-Adrenergic Receptor Activation Using A Photon Counting Histogram,BIOPHYSICAL JOURNAL,2003,"thomas d perroud,mark i wallace,bo huang,charles parnot,brian k kobilka,richard n zare"
,Single Molecule Fluorescent Studies Of Immobilized Beta(2)-Adrenergic Receptor,BIOPHYSICAL JOURNAL,2003,"B Huang,Mi Wallace,Td Perroud,C Parnot,B Kobilka,R Zare"
10.1021/ac025669y,Analysis of biomolecular interactions using a miniaturized surface plasmon resonance sensor.,ANALYTICAL CHEMISTRY,2002,"Rebecca J. Whelan,Thorsten Wohland,Lars Neumann,Bo Huang,Brian K. Kobilka,Richard N. Zare"
null,Spectra of single cyanobacterial cells,Acta Physico - Chimica Sinica,2002,"Lizhen Ying,Xu Huang,Bo Huang,Jindong Zhao,Xinsheng Zhao"
