doi,标题,期刊,年份,作者
10.1186/s12864-021-07462-z,Massively Parallel Gene Expression Variation Measurement Of A Synonymous Codon Library,BMC GENOMICS,2021,"Alexander Schmitz,Fuzhong Zhang"
10.1016/j.mec.2021.e00164,Enhanced limonene production in a fast-growing cyanobacterium through combinatorial metabolic engineering,Metabolic Engineering Communications,2021,"Po-Cheng Lin,Fuzhong Zhang,Himadri B. Pakrasi"
10.1021/acsami.1c14182,A Biosynthetic Hybrid Spidroin-Amyloid-Mussel Foot Protein for Underwater Adhesion on Diverse Surfaces,ACS APPLIED MATERIALS & INTERFACES,2021,"Eugene Kim,Juya Jeon,Yaguang Zhu,Ethan D Hoppe,Young-Shin Jun,Guy M Genin,Fuzhong Zhang"
10.1016/j.ymben.2020.08.015,"Dynamic control in metabolic engineering: Theories, tools, and applications",Metabolic Engineering,2021,"Christopher J Hartline,Alexander C Schmitz,Yichao Han,Fuzhong Zhang"
10.3390/ijms221910698,"Amyloids as Building Blocks for Macroscopic Functional Materials: Designs, Applications and Challenges",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,2021,"Jingyao Li,Fuzhong Zhang"
10.1021/acsnano.1c02944,Microbially Synthesized Polymeric Amyloid Fiber Promotes Beta-Nanocrystal Formation And Displays Gigapascal Tensile Strength,ACS NANO,2021,"Jingyao Li,Yaguang Zhu,Han Yu,Bin Dai,Young-Shin Jun,Fuzhong Zhang"
10.1371/journal.pcbi.1007643; 10.1371/journal.pcbi.1007643.r001; 10.1371/journal.pcbi.1007643.r002; 10.1371/journal.pcbi.1007643.r003; 10.1371/journal.pcbi.1007643.r004,Heterogeneity coordinates bacterial multi-gene expression in single cells.,PLOS COMPUTATIONAL BIOLOGY,2020,"Yichao Han,Fuzhong Zhang"
10.1128/mBio.03112-19,Metabolite Sequestration Enables Rapid Recovery from Fatty Acid Depletion in Escherichia coli.,MBIO,2020,"Christopher J Hartline,Ahmad A Mannan,Di Liu,Fuzhong Zhang,Diego A Oyarzún"
10.1038/s41598-020-76004-6,Graphene Oxide/Mussel Foot Protein Composites For High-Strength And Ultra-Tough Thin Films,SCIENTIFIC REPORTS,2020,"Eugene Kim,Xuyan Qin,James B Qiao,Qingqing Zeng,John D Fortner,Fuzhong Zhang"
10.1016/j.copbio.2020.07.004,Control strategies to manage trade-offs during microbial production,Current Opinion in Biotechnology,2020,"Yichao Han,Fuzhong Zhang"
10.1016/j.copbio.2020.04.007,Bacterial metabolic heterogeneity: origins and applications in engineering and infectious disease.,Current Opinion in Biotechnology,2020,"Trent D Evans,Fuzhong Zhang"
10.1038/s41598-019-57319-5,Enhanced Production Of Sucrose In The Fast-Growing Cyanobacterium Synechococcus Elongatus Utex 2973,SCIENTIFIC REPORTS,2020,"Po-Cheng Lin,Fuzhong Zhang,Himadri B Pakrasi"
,Synthetic Biology For Microbial Production Of Protein-Based Materials,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2019,Fuzhong Zhang
,Synthetic Biology Enables Production Of Repetitive Mussel Foot Proteins With Enhanced Underwater Adhesion,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2019,"Eugene Kim,Fuzhong Zhang"
,Engineering Microbial Production Of Spider Silks That Fully Replicate The Primary Mechanical Properties Of Their Natural Counterparts,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2019,"Christopher Bowen,Fuzhong Zhang"
10.1021/acssynbio.9b00362,Seeded Chain-Growth Polymerization of Proteins in Living Bacterial Cells.,ACS synthetic biology,2019,"Christopher Hyde Bowen,Tavis J Reed,Cameron Jay Sargent,Beryl Mpamo,Jonathan M Galazka,Fuzhong Zhang"
10.1038/s41467-019-11285-8,Covalently-assembled single-chain protein nanostructures with ultra-high stability.,NATURE COMMUNICATIONS,2019,"Wenqin Bai,Cameron J Sargent,Jeong-Mo Choi,Rohit V Pappu,Fuzhong Zhang"
10.1101/590943,Metabolite sequestration enables rapid recovery from nutrient depletion,bioRxiv,2019,"Christopher Hartline,Ahmad A Mannan,Fuzhong Zhang,Diego A Oyarzun"
10.1016/j.ymben.2019.06.013,A concerted systems biology analysis of phenol metabolism in Rhodococcus opacus PD630.,Metabolic Engineering,2019,"Garrett W Roell,Rhiannon R Carr,Tayte Campbell,Zeyu Shang,William R Henson,Jeffrey J Czajka,Hector García Martín,Fuzhong Zhang,Marcus Foston,Gautam Dantas,Tae Seok Moon,Yinjie J Tang"
10.1021/acs.biomac.9b00218,Fibril self-assembly of amyloid-spider silk block polypeptides.,BIOMACROMOLECULES,2019,"Bin Dai,Cameron J Sargent,Xinrui Gui,Cong Liu,Fuzhong Zhang"
10.1186/s13068-019-1424-9,"Biosynthesis, regulation, and engineering of microbially produced branched biofuels",Biotechnology for Biofuels,2019,"Wenqin Bai,Weitao Geng,Shaojie Wang,Fuzhong Zhang"
10.1007/s10295-018-2013-9,Dynamic metabolic control: towards precision engineering of metabolism.,Journal of industrial microbiology & biotechnology,2018,"Di Liu,Ahmad A Mannan,Yichao Han,Diego A Oyarzún,Fuzhong Zhang"
10.1021/acssynbio.7b00342,Metabolic Feedback Circuits Provide Rapid Control of Metabolite Dynamics.,ACS synthetic biology,2018,"Di Liu,Fuzhong Zhang"
10.1002/bit.26747,"Developing a Cas9‐based tool to engineer native plasmids in
            <i>Synechocystis</i>
            sp. PCC 6803",Biotechnology and Bioengineering,2018,"Yi Xiao,Shaojie Wang,Sarah Rommelfanger,Andrea Balassy,Carlos Barba‐Ostria,Pengfei Gu,Jonathan M. Galazka,Fuzhong Zhang"
10.1002/bit.26747,Developing a Cas9-based tool to engineer native plasmids in Synechocystis sp. PCC 6803.,BIOTECHNOLOGY AND BIOENGINEERING,2018,"Yi Xiao,Shaojie Wang,Sarah Rommelfanger,Andrea Balassy,Carlos Barba-Ostria,Pengfei Gu,Jonathan M Galazka,Fuzhong Zhang"
10.1016/j.copbio.2017.10.010,Steps towards 'drop-in' biofuels: focusing on metabolic pathways.,Current Opinion in Biotechnology,2018,"Wen Jiang,Pengfei Gu,Fuzhong Zhang"
10.1186/s12934-018-0924-9,Engineering xylose metabolism for production of polyhydroxybutyrate in the non-model bacterium Burkholderia sacchari,Microbial Cell Factories,2018,"Linda P. Guamán,Carlos Barba-Ostria,Fuzhong Zhang,Edmar R. Oliveira-Filho,José Gregório C. Gomez,Luiziana F. Silva"
10.1021/acsami.8b14890,Microbially Synthesized Repeats of Mussel Foot Protein Display Enhanced Underwater Adhesion.,ACS applied materials & interfaces,2018,"Eugene Kim,Bin Dai,James B Qiao,Wenlu Li,John D Fortner,Fuzhong Zhang"
10.1021/acs.biomac.8b00980,Recombinant Spidroins Fully Replicate Primary Mechanical Properties of Natural Spider Silk.,BIOMACROMOLECULES,2018,"Christopher H Bowen,Bin Dai,Cameron J Sargent,Wenqin Bai,Pranay Ladiwala,Huibao Feng,Wenwen Huang,David L Kaplan,Jonathan M Galazka,Fuzhong Zhang"
,Towards Bioproduction Of Advanced Fuels And Lightweight Materials,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,Fuzhong Zhang
10.1021/acssynbio.7b00172,Fundamental design principles for transcription-factor-based metabolite biosensors.,ACS synthetic biology,2017,"Ahmad A Mannan,Di Liu,Fuzhong Zhang,Diego A Oyarzún"
10.1002/bit.26067,Enhancing fatty acid production in Escherichia coli by Vitreoscilla hemoglobin overexpression.,BIOTECHNOLOGY AND BIOENGINEERING,2017,"Di Liu,Ni Wan,Fuzhong Zhang,Yinjie J. Tang,Stephen Gang Wu"
,Production Of Branched-Chain Fatty Acid And Derivatives In High Percentage,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,"Wen Jiang,Gayle Bentley,James Qiao,Fuzhong Zhang"
10.1021/acssynbio.7b00069,"Developing a genetically-encoded, cross-species ammonium biosensor for detecting ammonium and regulating biosynthesis of cyanophycin.",ACS synthetic biology,2017,"Yi Xiao,Wen Jiang,Fuzhong Zhang"
,Engineering Cyanobacteria For The Conversion Of Co2 To Lightweight Materials,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2017,"Fuzhong Zhang,Sarah Rommelfanger,Yi Xiao"
10.1038/s41598-017-17831-y,Metabolic Engineering Of The Pentose Phosphate Pathway For Enhanced Limonene Production In The Cyanobacterium Synechocystis Sp Pcc 6803,SCIENTIFIC REPORTS,2017,"Po-Cheng Lin,Rajib Saha,Fuzhong Zhang,Himadri B Pakrasi"
10.1002/biot.201700422,Engineering Microbial Metabolite Dynamics and Heterogeneity,BIOTECHNOLOGY JOURNAL,2017,"Alexander C. Schmitz,Christopher J. Hartline,Fuzhong Zhang"
10.1186/s13068-017-0936-4,Modular pathway engineering for the microbial production of branched-chain fatty alcohols.,Biotechnology for biofuels,2017,"Wen Jiang,James B Qiao,Gayle J Bentley,Di Liu,Fuzhong Zhang"
10.1038/NCHEMBIO.2046,Exploiting nongenetic cell-to-cell variation for enhanced biosynthesis.,NATURE CHEMICAL BIOLOGY,2016,"Yi Xiao,Christopher H Bowen,Di Liu,Fuzhong Zhang"
10.1016/j.ymben.2016.07.003,Engineering Escherichia coli to produce branched-chain fatty acids in high percentages.,Metabolic Engineering,2016,"Gayle J Bentley,Wen Jiang,Linda P Guamán,Yi Xiao,Fuzhong Zhang"
10.1021/acs.est.5b04584,In Situ Photocatalytic Synthesis of Ag Nanoparticles (nAg) by Crumpled Graphene Oxide Composite Membranes for Filtration and Disinfection Applications.,ENVIRONMENTAL SCIENCE & TECHNOLOGY,2016,"Yi Jiang,Di Liu,Minjung Cho,Seung Soo Lee,Fuzhong Zhang,Pratim Biswas,John D Fortner"
10.1021/acssynbio.5b00201,"Engineering Escherichia coli for conversion of glucose to medium-chain ω-hydroxy fatty acids and α,ω-dicarboxylic acids.",ACS synthetic biology,2016,"Christopher H Bowen,Jeff Bonin,Anna Kogler,Carlos Barba-Ostria,Fuzhong Zhang"
10.1128/mBio.00464-16,"Diurnal Regulation of Cellular Processes in the Cyanobacterium Synechocystis sp. Strain PCC 6803: Insights from Transcriptomic, Fluxomic, and Physiological Analyses.",MBIO,2016,"Rajib Saha,Deng Liu,Allison Hoynes-O'Connor,Michelle Liberton,Jingjie Yu,Maitrayee Bhattacharyya-Pakrasi,Andrea Balassy,Fuzhong Zhang,Tae Seok Moon,Costas D Maranas,Himadri B Pakrasi"
10.1021/sb400158w,Negative feedback regulation of fatty acid production based on a malonyl-CoA sensor-actuator.,ACS synthetic biology,2015,"Di Liu,Yi Xiao,Bradley S Evans,Fuzhong Zhang"
10.1021/acs.est.5b00904,Engineered Crumpled Graphene Oxide Nanocomposite Membrane Assemblies For Advanced Water Treatment Processes,ENVIRONMENTAL SCIENCE & TECHNOLOGY,2015,"Yi Jiang,Wei-Ning Wang,Di Liu,Yao Nie,Wenlu Li,Jiewei Wu,Fuzhong Zhang,Pratim Biswas,John D Fortner"
10.1021/acssynbio.5b00021,Special issue on circuits in metabolic engineering.,ACS synthetic biology,2015,Fuzhong Zhang
10.1002/bit.25583,Enhanced production of branched-chain fatty acids by replacing β-ketoacyl-(acyl-carrier-protein) synthase III (FabH).,BIOTECHNOLOGY AND BIOENGINEERING,2015,"Wen Jiang,Yanfang Jiang,Gayle J Bentley,Di Liu,Yi Xiao,Fuzhong Zhang"
,Enhanced production of branched-chain fatty acids by replacing β-ketoacyl-(acyl-carrier-protein) synthase III (FabH): Enhanced Production of Branched-Chain Fatty Acids,Biotechnology and Bioengineering,2015,"fuzhong zhang,yi xiao,di liu,gayle j bentley,yanfang jiang,wen jiang"
10.1016/j.ymben.2015.06.008,Applications and advances of metabolite biosensors for metabolic engineering,Metabolic Engineering,2015,"di liu,trent evans,fuzhong zhang"
,Transferring Nitrogen Fixing Capabilities To An Oxygenic Photosynthetic Organism,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2015,"Andrea Balassy,Maitrayee Bhattacharyya,Allison Hoynes-O'Connor,Cheryl Immethun,Michelle Liberton,Deng Liu,Thomas Mueller,Yi Xiao,Jingjie Yu,Tae Seok Moon,Fuzhong Zhang,Costas Maranas,Himadri Pakrasi"
10.1002/bit.25124,Central metabolic responses to the overproduction of fatty acids in Escherichia coli based on 13C-metabolic flux analysis.,BIOTECHNOLOGY AND BIOENGINEERING,2014,"Lian He,Yi Xiao,Nikodimos Gebreselassie,Fuzhong Zhang,Maciek R Antoniewiez,Yinjie J Tang,Lifeng Peng"
,Central metabolic responses to the overproduction of fatty acids in Escherichia coli based on 13 C-metabolic flux analysis: 13 C-MFA of E. coli for Fatty Acid Production,Biotechnology and Bioengineering,2014,"lian he,yi xiao,nikodimos gebreselassie,fuzhong zhang,maciek r antoniewicz,yinjie j tang,lifeng peng"
10.3389/fmicb.2013.00211,Bridging the gap between systems biology and synthetic biology.,FRONTIERS IN MICROBIOLOGY,2013,"Di Liu,Allison Hoynes-O'Connor,Fuzhong Zhang"
10.1038/nbt.2689,Engineering dynamic pathway regulation using stress-response promoters.,NATURE BIOTECHNOLOGY,2013,"Robert H Dahl,Fuzhong Zhang,Jorge Alonso-Gutierrez,Edward Baidoo,Tanveer S Batth,Alyssa M Redding-Johanson,Christopher J Petzold,Aindrila Mukhopadhyay,Taek Soon Lee,Paul D Adams,Jay D Keasling,Paul D Adams,Fuzhong Zhang,Paul D Adams"
,Bridging the gap between systems biology and synthetic,,2013,"allison hoyneso,fuzhong zhang"
10.3390/md11082894,Development of Synechocystis sp. PCC 6803 as a phototrophic cell factory.,MARINE DRUGS,2013,"Yi Yu,Le You,Dianyi Liu,Whitney Hollinshead,Yinjie J Tang,Fuzhong Zhang"
,Host Cells and Methods for Producing Fatty Acid,,2013,"fuzhong zhang,eric j steen,jay d keasling"
10.1038/nbt.2149,Design of a dynamic sensor-regulator system for production of chemicals and fuels derived from fatty acids.,NATURE BIOTECHNOLOGY,2012,"Fuzhong Zhang,Jay D Keasling,Fuzhong Zhang,James M Carothers"
10.1016/j.ymben.2012.08.009,Enhancing fatty acid production by the expression of the regulatory transcription factor FadR.,Metabolic Engineering,2012,"Fuzhong Zhang,Mario Ouellet,Tanveer S Batth,Paul D Adams,Christopher J Petzold,Aindrila Mukhopadhyay,Jay D Keasling"
10.1038/nature11478,Microbial engineering for the production of advanced biofuels.,NATURE,2012,"Pamela P. Peralta-Yahya,Fuzhong Zhang,Jay D. Keasling,Fuzhong Zhang,Stephen B. del Cardayre"
10.1007/978-1-61779-412-4_12,Light-Controlled Gene Switches In Mammalian Cells,SYNTHETIC GENE NETWORKS: METHODS AND PROTOCOLS,2011,"Fuzhong Zhang,Kristian M Müller,G Andrew Woolley,Katja M Arndt"
10.1016/j.copbio.2011.04.024,Metabolic engineering of microbial pathways for advanced biofuels production.,Current Opinion in Biotechnology,2011,"Fuzhong Zhang,Sarah Rodriguez,Jay D Keasling"
10.1016/j.tim.2011.05.003,Biosensors and their applications in microbial metabolic engineering.,Trends in Microbiology,2011,"Fuzhong Zhang,Jay Keasling"
10.1186/1754-1611-5-12,BglBrick vectors and datasheets: A synthetic biology platform for gene expression.,Journal of biological engineering,2011,"Taek Soon Lee,Rachel A Krupa,Fuzhong Zhang,Meghdad Hajimorad,William J Holtz,Nilu Prasad,Sung Kuk Lee,Jay D Keasling"
10.1002/anie.201000909,Photocontrol of coiled-coil proteins in living cells.,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2010,"Fuzhong Zhang,Katharina A Timm,Katja M Arndt,G Andrew Woolley"
10.1021/bi901524q,Evidence of kinetic control of ligand binding and staged product release in MurA (enolpyruvyl UDP-GlcNAc synthase)-catalyzed reactions .,BIOCHEMISTRY,2009,"Sean G. Jackson,Fuzhong Zhang,Paul Chindemi,Murray S. Junop,Paul J. Berti"
10.1002/anie.200805013,Spectral tuning of azobenzene photoswitches for biological applications.,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2009,"Oleg Sadovski,Andrew A Beharry,Fuzhong Zhang,G Andrew Woolley"
10.1021/ja807938v,Structure-based approach to the photocontrol of protein folding.,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2009,"Fuzhong Zhang,Arash Zarrine-Afsar,M Sameer Al-Abdul-Wahid,R Scott Prosser,Alan R Davidson,G Andrew Woolley"
10.1002/cbic.200800196,"Synthesis and characterization of a long, rigid photoswitchable cross-linker for promoting peptide and protein conformational change.",CHEMBIOCHEM,2008,"Fuzhong Zhang,Oleg Sadovski,G Andrew Woolley"
10.1038/nprot.2007.21,"Synthesis of 3,3′-bis(sulfonato)-4,4′-bis(chloroacetamido)azobenzene and cysteine cross-linking for photo-control of protein conformation and activity",NATURE PROTOCOLS,2007,"Burns Darcy C,Zhang Fuzhong,Woolley G Andrew"
10.1038/nprot.2007.21,"Synthesis of 3,3|[prime]|-bis(sulfonato)-4,4|[prime]|-bis(chloroacetamido)azobenzene and cysteine cross-linking for photo-control of protein conformation and activity",Nature Protocols,2007,"Darcy C Burns,Fuzhong Zhang,G Andrew Woolley"
10.1021/ja075829t,"Stabilization of folded peptide and protein structures via distance matching with a long, rigid cross-linker.",JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2007,"Fuzhong Zhang,Oleg Sadovski,Steven J Xin,G Andrew Woolley"
10.1021/bi0601914,"Phosphate analogues as probes of the catalytic mechanisms of MurA and AroA, two carboxyvinyl transferases.",BIOCHEMISTRY,2006,"Fuzhong Zhang,Paul J. Berti"
10.1093/bioinformatics/btl530,sGAL: a computational method for finding surface exposed sites in proteins suitable for Cys-mediated cross-linking,Bioinformatics,2006,"G. Andrew Woolley,En-shiun Lee,Fuzhong Zhang"
10.1016/S0168-1273(05)80005-4,Chapter 99 Rare earth carbides,Handbook on the Physics and Chemistry of Rare Earths,1991,"Gin-Ya Adachi,Nobuhito Imanaka,FuZhong Zhang"
10.1016/0022-2313(88)90478-4,Fluorescent properties and application of foreign ions activated polyaluminate phosphors,JOURNAL OF LUMINESCENCE,1988,"Woyuan Liu,Zhiji Yang,Fuzhong Zhang,Muzhou Zheng"
10.1016/0022-5088(86)90257-2,The main types of phase diagrams for the rare-earth-X systems and their correlation with the periodic table,Journal of the Less Common Metals,1986,Fuzhong Zhang
10.1016/0022-5088(86)90267-5,"Solid solubility of La, Ce, Nd and Y in Iron",Journal of the Less Common Metals,1986,"Fuzhong Zhang,Lijun Gu,Kiuxing Jue,Woyuan Liu,Yuxin Yan,Lianghua Ma"
10.1016/0022-5088(85)90009-8,Photoluminescent materials based on CeAl12O19.5,Journal of the Less Common Metals,1985,"Wo-Yuan Liu,Fu-Zhong Zhang,Mu-Zhou Zheng"
