doi,标题,期刊,年份,作者
10.1007/978-1-4614-4226-4_28,Cohesive Zone Law Extraction from an Experimental Peel Test,,2013,"christopher kovalchick,shuman xia,g ravichandran"
10.1103/PhysRevLett.108.196101,Toughening And Asymmetry In Peeling Of Heterogeneous Adhesives,PHYSICAL REVIEW LETTERS,2012,"S Xia,L Ponson,G Ravichandran,K Bhattacharya"
10.1098/rspa.2011.0567,Folding wrinkles of a thin stiff layer on a soft substrate,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,2012,"jeongyun sun,shuman xia,myoungwoon mon,kyu hwan oh,kyungsuk kim"
,How to make sticky tapes stickier,,2011,"laurent ponson,shuman xia,g ravichandran,kaushik bhattacharya"
10.1016/j.triboint.2009.06.020,Role of silicon in resisting subsurface plastic deformation in tribology of aluminium–silicon alloys,Tribology International,2010,"Anirban Mahato,Shuman Xia,Tom Perry,Anil Sachdev,S.K. Biswas"
,Peeling of elastic thin films on heterogeneous solids,Bulletin of the American Physical Society,2010,"laurent ponson,shuman xia,guruswamy ravichandran,kaushik bhattacharya"
10.1016/j.actamat.2008.10.011,Strength characterization of Al/Si interfaces: A hybrid method of nanoindentation and finite element analysis,Acta Materialia,2009,"Shuman Xia,Yue Qi,Tom Perry,Kyung-Suk Kim"
,The strength characterization of Al/Si interfaces with a hybrid nanoindentation/FEM method,Bulletin of the American Physical Society,2008,"shuman xia,yue qi,thomas a perry,kyungsuk kim"
10.1016/j.ijsolstr.2006.10.009,Delamination mechanism maps for a strong elastic coating on an elastic–plastic substrate subjected to contact loading,International Journal of Solids and Structures,2007,"S. M. Xia,Y. F. Gao,A. F. Bower,L. C. Lev,Y.-T. Cheng"
10.1016/j.ijimpeng.2004.09.012,Damage detection of cracked beams based on wavelet transform,International Journal of Impact Engineering,2006,"Zheng Li,Shuman Xia,Jun Wang,Xianyue Su"
10.4028/www.scientific.net/KEM.261-263.1373,Damage Detection of Beams Based on Experimental Wavelet Analysis of Flexible Waves,"ADVANCES IN FRACTURE AND FAILURE PREVENTION, PTS 1 AND 2",2004,"Zheng Li,Shuman Xia,J. W. Fan,Xian Yue Su"
