doi,标题,期刊,年份,作者
,Tubal origin of ovarian low-grade serous carcinoma.,American journal of clinical and experimental obstetrics and gynecology,2013,"Chenglu Chen,Jie Li,Guang Yao,Setsuko K Chambers,Wenxin Zheng"
10.1016/B978-0-12-385075-1.00010-X,Using Noisy Gene Expression Mediated by Engineered Adenovirus to Probe Signaling Dynamics in Mammalian Cells,Methods in Enzymology,2011,"Jeffrey V. Wong,Guang Yao,Joseph R. Nevins,Lingchong You"
10.1016/j.molcel.2011.01.014,Viral-Mediated Noisy Gene Expression Reveals Biphasic E2f1 Response to MYC,Molecular Cell,2011,"Jeffrey V. Wong,Guang Yao,Joseph R. Nevins,Lingchong You"
10.1371/journal.pbio.1000488,Stochastic E2F activation and reconciliation of phenomenological cell-cycle models.,PLOS BIOLOGY,2010,"Tae J Lee,Guang Yao,Dorothy C Bennett,Joseph R Nevins,Lingchong You"
10.1038/onc.2009.139,Anchorage-Independent Cell Growth Signature Identifies Tumors With Metastatic Potential,ONCOGENE,2009,"S Mori,J T Chang,eran r andrechek,noriomi matsumura,tsukasa baba,guang yao,jin woo kim,michael l gatza,stephanie j murphy,joseph r nevins"
10.1158/0008-5472.CAN-08-1329,Utilization Of Pathway Signatures To Reveal Distinct Types Of B Lymphoma In The E Mu-Myc Model And Human Diffuse Large B-Cell Lymphoma,CANCER RESEARCH,2008,"Seiichi Mori,Rachel E Rempel,Jeffrey T Chang,Guang Yao,Anand S Lagoo,Anil Potti,Andrea Bild,Joseph R Nevins"
10.1371/journal.pcbi.1000013,Sensing And Integration Of Erk And Pi3k Signals By Myc,PLOS COMPUTATIONAL BIOLOGY,2008,"Tae Lee,Guang Yao,Joseph Nevins,Lingchong You"
10.1038/ncb1711,A bistable Rb-E2F switch underlies the restriction point.,NATURE CELL BIOLOGY,2008,"Guang Yao,Tae Jun Lee,Seiichi Mori,Joseph R Nevins,Lingchong You"
10.1038/nature04296,Oncogenic Pathway Signatures In Human Cancers As A Guide To Targeted Therapies,NATURE,2006,"Andrea H. Bild,Guang Yao,Jeffrey T. Chang,Quanli Wang,Anil Potti,Dawn Chasse,Mary-Beth Joshi,David Harpole,Johnathan M. Lancaster,Andrew Berchuck,Ja Olson,Jeffrey R. Marks,Holly K. Dressman,Mike West,Joseph R. Nevins"
,Gene Expression Signatures for Oncogenic Pathway Deregulation,,2006,"joseph r nevins,andrea h bild,guang yao,jeffrey t chang,quanli wang,anil potti,david h harpole,johnathan m lancaster,andrew berchuck,john a olson,jeffrey r marks,michael d west,holly k dressman"
10.1093/bioinformatics/bti467,DIG--a system for gene annotation and functional discovery.,Bioinformatics,2005,"Mark Delong,Guang Yao,Quanli Wang,Adrian Dobra,Esther P Black,Jeffrey T Chang,Andrea Bild,Mike West,Joseph R Nevins,Holly Dressman"
,Oncogenic pathway signatures in human cancers as a guide to targeted therapies.,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,2005,"AH Bild,G Yao,JT Chang,QL Wang,A Potti,D Harpole,J Lancaster,A Berchuck,JA Olson,J Marks,HK Dressman,M West,JR Nevins"
10.1016/j.jmva.2004.02.009,Sparse graphical models for exploring gene expression data,Journal of Multivariate Analysis,2004,"Adrian Dobra,Chris Hans,Beatrix Jones,Joseph R. Nevins,Guang Yao,Mike West"
,GraphExplore: a software tool for network visualization,,2004,"Quanli Wang,Guang Yao,Joseph Nevins,Mike West,Adrian Dobra"
10.1371/journal.pbio.0020065,Interaction networks in yeast define and enumerate the signaling steps of the vertebrate aryl hydrocarbon receptor.,PLOS BIOLOGY,2004,"Guang Yao,Mark Craven,Norman Drinkwater,Christopher A Bradfield"
10.1007/978-1-4615-0515-0_7,The AH Receptor,,2003,"guang yao,eric b harstad,christopher a bradfield"
10.1074/jbc.274.17.12115,Cross-talk between the Aryl Hydrocarbon Receptor and Hypoxia Inducible Factor Signaling Pathways: DEMONSTRATION OF COMPETITION AND COMPENSATION,Journal of Biological Chemistry,1999,"W K Chan,G Yao,Y Z Gu,C A Bradfield"
