doi,标题,期刊,年份,作者
10.1080/15732479.2021.1880446,Supporting quantitative structural assessment of highway bridges through the use of LiDAR scanning,STRUCTURE AND INFRASTRUCTURE ENGINEERING,2022,"Adriana Trias,Yi Yu,Jie Gong,Franklin L. Moon"
10.1097/MNM.0000000000001612,Comparing the diagnostic accuracy of PET and CMR for the measurement of left ventricular volumes and ejection fraction: a system review and meta-analysis,NUCLEAR MEDICINE COMMUNICATIONS,2022,"Yong Ye,Ying Yang,Jie Gong,Wen-Wen Shao,Cheng-Xin Yu"
10.1175/bams-d-21-0039.1,The Radiative Effect on Cloud Microphysics from the Arctic to the Tropics,Bulletin of the American Meteorological Society,2022,"Xiping Zeng,Andrew J. Heymsfield,Zbigniew Ulanowski,Ryan R. Neely III,Xiaowen Li,Jie Gong,Dong L. Wu"
,Use of iPSC-derived RPE to test the efficacy of elamipretide and SBT-272 in preclinical models of dry AMD,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,2022,"Mark Anthony Fields,Jie Gong,Huey Cai,Lucian Del Priore"
10.1016/j.aquaculture.2022.738421,Genomic selection for visceral white-nodules diseases resistance in large yellow croaker,AQUACULTURE,2022,"Yulin Bai,Jiaying Wang,Ji Zhao,Qiaozhen Ke,Ang Qu,Yacheng Deng,Junjia Zeng,Jie Gong,Jia Chen,Ying Pan,Hongshu Chi,Hui Gong,Tao Zhou,Peng Xu"
10.3390/biology11091267,Integrative Analysis of Transcriptome and Metabolome Reveals Molecular Responses in Eriocheir sinensis with Hepatopancreatic Necrosis Disease,BIOLOGY-BASEL,2022,"Ming Zhan,Lujie Wen,Mengru Zhu,Jie Gong,Changjun Xi,Haibo Wen,Gangchun Xu,Huaishun Shen"
10.1109/BigData55660.2022.10020783,Imbalanced Multi-layer Cloud Classification with Advanced Baseline Imager (ABI) and CloudSat/CALIPSO Data.,Big Data,2022,"Leah Ding,Roberto Corizzo,Colin Bellinger,Nancy Ching,Spencer Login,Rodrigo Yepez-Lopez,Jie Gong,Dong L. Wu"
10.1007/s10126-022-10095-2,Sex-Specific Genomic Region Identification and Molecular Sex Marker Development of Rock Bream (Oplegnathus fasciatus),Marine Biotechnology,2022,"Jie Gong,Bijun Li,Ji Zhao,Zhixiong Zhou,Qiaozhen Ke,Qihui Zhu,Dongdong Xu,Tao Zhou,Peng Xu"
10.21037/qims-21-1060,Right-to-left shunts in unexplained syncope: an age- and sex-matched case-control study,QUANTITATIVE IMAGING IN MEDICINE AND SURGERY,2022,"Dong Liu,Keyan Chen,Jie Gong,Lin Huang,Xin Dong,Qi Wan,Xiaoxuan Qin,Jiaojiao Shi,Lihong Zhang,Zhaolu Wang"
10.1111/mice.12795,Precise indoor localization with 3D facility scan data,COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,2022,"Jiahao Xia,Jie Gong"
10.1016/j.expneurol.2021.113944,FGF binding protein 3 is required for spinal cord motor neuron development and regeneration in zebrafish,Experimental Neurology,2022,"Guangmin Xu,Zigang Huang,Jiajing Sheng,Xiang Gao,Xin Wang,Jason Q Garcia,Guanyun Wei,Dong Liu,Jie Gong"
10.1109/TGRS.2021.3065119,Sensing Horizontally Oriented Frozen Particles With Polarimetric Radio Occultations Aboard PAZ: Validation Using GMI Coincident Observations and Cloudsat <italic>a Priori</italic> Information,IEEE Transactions on Geoscience and Remote Sensing,2022,"Ramon Padulles,Estel Cardellach,F. Joseph Turk,Chi O. Ao,Manuel de la Torre Juarez,Jie Gong,Dong L. Wu"
10.1007/s11046-022-00635-8,Rapid Identification of Four Fusarium spp. Complex by High-Resolution Melting Curve Analysis and their Antifungal Susceptibility Profiles,Mycopathologia,2022,"Xuexin Hou,Yuanyuan Geng,Rongchen Dai,Fei Zhao,Lihua He,Jie Gong"
10.1111/ejn.15664,The correlation between dynamic functional architecture and response to electroconvulsive therapy combined with antipsychotics in schizophrenia,EUROPEAN JOURNAL OF NEUROSCIENCE,2022,"Jie Gong,Long-Biao Cui,Ying-Song Zhao,Zhao-Wen Liu,Xue-Juan Yang,Yi-Bin Xi,Lin Liu,Peng Liu,Jin-Bo Sun,Shu-Wan Zhao,Xiao-Fan Liu,Jie Jia,Ping Li,Hong Yin,Wei Qin"
10.1016/j.cbd.2022.100988,16S rRNA gene sequencing analysis reveals an imbalance in the intestinal flora of Eriocheir sinensis with hepatopancreatic necrosis disease,Comparative Biochemistry and Physiology Part D: Genomics and Proteomics,2022,"Ming Zhan,Changjun Xi,Jie Gong,Mengru Zhu,Yan Shui,Zenghong Xu,Gangchun Xu,Huaishun Shen"
10.1186/s13000-022-01250-3,Immunohistochemical staining of LEF-1 is a useful marker for distinguishing WNT-activated medulloblastomas,Diagnostic Pathology,2022,"Depeng Wang,Jie Gong,Hui Zhang,Yulu Liu,Nannan Sun,Xiaomeng Hao,Kun Mu"
10.1016/j.aquaculture.2022.738090,GWAS and genomic prediction revealed potential for genetic improvement of large yellow croaker adapting to high plant protein diet,Aquaculture,2022,"Qiaozhen Ke,Jiaying Wang,Yulin Bai,Ji Zhao,Jie Gong,Yacheng Deng,Ang Qu,Ning Suo,Jia Chen,Tao Zhou,Peng Xu"
10.1016/j.aqrep.2022.101206,"The effects of feeding ration and cheliped autotomy on the growth and expression of ecdysteroid receptor in early juvenile mud crabs, Scylla paramamosain",Aquaculture Reports,2022,"Jie Gong,Chencui Huang,Kun Yu,Shaojing Li,Chaoshu Zeng,Haihui Ye"
,[Establishment of a microtubule-fluorescent fusion protein mosaically labeled zebrafish motor neuron system].,Sheng li xue bao : [Acta physiologica Sinica],2022,"Fang Yuan,Pei-Pei Qian,Xin Wang,Jia-Jing Sheng,Dong Liu,Jie Gong"
10.1098/rsob.210315,MicroRNA-22 coordinates vascular and motor neuronal pathfinding via sema4 during zebrafish development,OPEN BIOLOGY,2022,"Jiajing Sheng,Jie Gong,Yunwei Shi,Xin Wang,Dong Liu"
10.1016/j.autcon.2021.103984,"A route optimization model based on building semantics, human factors, and user constraints to enable personalized travel in complex public facilities",AUTOMATION IN CONSTRUCTION,2022,"Zhaojing Wang,Yi Yu,Cecilia Feeley,Samantha Herrick,Hao Hu,Jie Gong"
10.1016/j.radonc.2022.06.010,CT-based radiomics nomogram may predict local recurrence-free survival in esophageal cancer patients receiving definitive chemoradiation or radiotherapy: A multicenter study,Radiotherapy and Oncology,2022,"Jie Gong,Wencheng Zhang,Wei Huang,Ye Liao,Yutian Yin,Mei Shi,Wei Qin,Lina Zhao"
10.1080/22221751.2022.2059402,Persistence of an epidemic cluster of Rhodotorula mucilaginosa in multiple geographic regions in China and the emergence of a 5-flucytosine resistant clone,EMERGING MICROBES & INFECTIONS,2022,"Jing-Jing Huang,Xin-Fei Chen,Clement K M Tsui,Chong-Jie Pang,Zhi-Dong Hu,Yi Shi,Wei-Ping Wang,Lan-Ying Cui,Yu-Ling Xiao,Jie Gong,Xin Fan,Ying-Xing Li,Ge Zhang,Meng Xiao,Ying-Chun Xu"
10.1016/j.indcrop.2022.114742,"Cellulose nanofibrils reinforced films without chemical modification, hydrophobic, high elongation, and foldability",Industrial Crops and Products,2022,"Lanjie Shi,Lei Kang,Jie Gong,Xi Zhang,Jianming Liao,Lihuan Mo,Jun Li"
10.1016/j.aquaculture.2022.738419,GWAS reveals heritable individual variations in the inherent swimming performance of juvenile large yellow croaker,AQUACULTURE,2022,"Junjia Zeng,Feng Long,Jiaying Wang,Ji Zhao,Qiaozhen Ke,Jie Gong,Yulin Bai,Yacheng Deng,Pengxin Jiang,Ang Qu,Baichuan Tong,Ning Suo,Yusha Wang,Qian He,Fei Pu,Tao Zhou,Peng Xu"
10.1007/s00018-022-04410-2,Single-cell RNA-sequencing of zebrafish hair cells reveals novel genes potentially involved in hearing loss,Cellular and Molecular Life Sciences,2022,"Fuping Qian,Guanyun Wei,Yajing Gao,Xin Wang,Jie Gong,Chao Guo,Xiaoning Wang,Xu Zhang,Jinxiang Zhao,Cheng Wang,Mengting Xu,Yuebo Hu,Guoli Yin,Jiahui Kang,Renjie Chai,Gangcai Xie,Dong Liu"
10.3389/fonc.2022.800787,An MRI-Based Radiomic Model for Individualized Prediction of Hepatocellular Carcinoma in Patients With Hepatitis B Virus-Related Cirrhosis,FRONTIERS IN ONCOLOGY,2022,"Yichen Wei,Jie Gong,Xin He,Bo Liu,Tiejun Liu,Shuohui Yang,Zhipeng Zhou,Lingyan Liang,Songhua Zhan,Ziqiang Xia,Gaoxiong Duan,Bin Lin,Qiuli Han,Shasha Li,Wei Qin,Perry J Pickhardt,Demao Deng"
10.1016/j.cbpb.2021.110697,PcVDAC promotes WSSV infection by regulating the apoptotic activity of haemocytes in Procambarus clarkii,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY B-BIOCHEMISTRY & MOLECULAR BIOLOGY,2022,"Jie Gong,Mengru Zhu,Ming Zhan,Changjun Xi,Zenghong Xu,Yan Shui,Huaishun Shen"
10.3390/ijms23158057,"Integrated Analysis of Microarray, Small RNA, and Degradome Datasets Uncovers the Role of MicroRNAs in Temperature-Sensitive Genic Male Sterility in Wheat",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,2022,"Yongjie Liu,Dan Li,Shengquan Zhang,Liping Zhang,Jie Gong,Yanhong Li,Jiamin Chen,Fengting Zhang,Xiangzheng Liao,Zhaobo Chen,Yongbo Wang,Binshuang Pang,Jinxiu Ma,Xianchao Chen,Jiangang Gao,Changping Zhao,Shiqing Gao"
10.3390/atmos13060953,GNSS-RO Deep Refraction Signals from Moist Marine Atmospheric Boundary Layer (MABL),ATMOSPHERE,2022,"Dong L. Wu,Jie Gong,Manisha Ganeshan"
10.3390/rs14153631,A Comprehensive Machine Learning Study to Classify Precipitation Type over Land from Global Precipitation Measurement Microwave Imager (GPM-GMI) Measurements,REMOTE SENSING,2022,"Spandan Das,Yiding Wang,Jie Gong,Leah Ding,Stephen J. Munchak,Chenxi Wang,Dong L. Wu,Liang Liao,William S. Olson,Donifan O. Barahona"
10.1016/j.apcata.2022.118809,Improved chlorobenzene oxidation over Fe-Mn oxide by Ni doping: The effect of oxidative ability and surface acidity,Applied Catalysis A: General,2022,"Yu Wang,Xiaoqiang Wang,Jie Gong,Xianyuan Fan,Zhihui Zhou"
10.1007/s10862-022-09958-8,Latent Profile Analysis of Psychopathy in Chinese Female Offenders,Journal of Psychopathology and Behavioral Assessment,2022,"Gong, Jie,Zhang, Xintong,Wang, Meng-Cheng,Gao, Yu"
10.1186/s12870-022-03639-0,Comprehensive molecular evaluation of the histone methyltransferase gene family and their important roles in two-line hybrid wheat,BMC Plant Biology,2022,"Renwei Sun,Jie Gong,Yongjie Liu,Zhaobo Chen,Fengting Zhang,Jiangang Gao,Junmei Cao,Xianchao Chen,Shengquan Zhang,Changping Zhao,Shiqing Gao"
,iPSC-derived RPE cells from AMD patients display altered mitochondrial function and gene expression on an in vitro model of aged Bruch's membrane,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,2022,"Huey Cai,Jie Gong,Lucian Del Priore,Mark Anthony Fields"
10.1109/ISWCS56560.2022.9940405,Downlink IP Throughput Modeling and Prediction with Deep Neural Networks,2022 International Symposium on Wireless Communication Systems (ISWCS),2022,"Jianhang Zhu,Jiajie Huang,Jie Gong,Zhen Liu,Zixu Wang,Yang Li,Yibin Kang"
10.1016/j.jmmm.2021.168297,Highly improved middle to higher frequency magnetic performance of Fe-based soft magnetic composites with insulating Co2Z hexaferrites,Journal of Magnetism and Magnetic Materials,2021,"Jinhui Liu,Xiaoling Peng,Jing Li,Yanting Yang,Jingcai Xu,Bo Hong,Jie Gong,Yanbing Han,Hongliang Ge,Xinqing Wang"
10.1111/ina.12743,Presence And Variability Of Culturable Bioaerosols In Three Multi-Family Apartment Buildings With Different Ventilation Systems In The Northeastern Us,INDOOR AIR,2021,"Nirmala T Myers,Leonardo Calderón,Brian Pavilonis,Zuocheng Wang,Youyou Xiong,MaryAnn Sorensen-Allacci,Deborah Plotnik,Jennifer Senick,Jie Gong,Uta Krogmann,Clinton J Andrews,Gediminas Mainelis"
10.1111/EVA.13218,First genomic prediction and genome‐wide association for complex growth‐related traits in Rock Bream ( Oplegnathus fasciatus ),Evolutionary Applications,2021,"Jie Gong,Ji Zhao,Qiaozhen Ke,Bijun Li,Zhixiong Zhou,Jiaying Wang,Tao Zhou,Weiqiang Zheng,Peng Xu"
10.1029/2020JD034058,Long-Term Observations Of Upper-Tropospheric Cloud Ice From The Mls,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2021,"Tao Wang,Dong L. Wu,Jie Gong,Chenxi Wang"
10.1111/jfd.13309,"A Novel Dicistro-Like Virus Discovered In Procambarus Clarkii With ""Black May"" Disease",JOURNAL OF FISH DISEASES,2021,"Pengdan Huang,Guoqing Shen,Jie Gong,Mengru Zhu,Yang Wang,Xiao Zhang,Kassimu Hashimu Ame,Yanan Zang,Huaishun Shen"
10.3389/fcell.2021.663995,Claudin H Is Essential For Hair Cell Morphogenesis And Auditory Function In Zebrafish,FRONTIERS IN CELL AND DEVELOPMENTAL BIOLOGY,2021,"Jie Gong,Peipei Qian,Yuebo Hu,Chao Guo,Guanyun Wei,Cheng Wang,Chengyun Cai,Haibo Wang,Dong Liu"
10.1016/j.jpowsour.2021.230275,Supercritical CO2 foaming strategy to fabricate nitrogen/oxygen co-doped bi-continuous nanoporous carbon scaffold for high-performance potassium-ion storage,Journal of Power Sources,2021,"Jie Gong,Guoqun Zhao,Jinkui Feng,Guilong Wang,Zhanlin Shi,Yongling An,Lei Zhang,Bo Li"
10.1016/j.envpol.2021.117886,Short-Term Exposure To Ambient Air Pollution And Type 2 Diabetes Mortality: A Population-Based Time Series Study,ENVIRONMENTAL POLLUTION,2021,"Chuangxin Wu,Yaqiong Yan,Xi Chen,Jie Gong,Yan Guo,Yuanyuan Zhao,Niannian Yang,Juan Dai,Faxue Zhang,Hao Xiang"
10.1109/ICRA48506.2021.9561442,Sensor Placement for Globally Optimal Coverage of 3D-Embedded Surfaces,2021 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2021),2021,"Si Wei Feng,Kai Gao,Jie Gong,Jingjin Yu"
10.1016/j.ocecoaman.2021.105694,Towards the adaptability of coastal resilience: Vulnerability analysis of underground gas pipeline system after hurricanes using LiDAR data,Ocean & Coastal Management,2021,"Xiameng Huang,Jie Gong,Peifeng Chen,Yiqiao Tian,Xuan Hu"
10.2312/pgv.20211044,UnityPIC: Unity Point-Cloud Interactive Core.,Eurographics Symposium on Parallel Graphics and Visualization (EGPGV),2021,"Yaocheng Wu,Huy T. Vo,Jie Gong,Zhigang Zhu"
10.1016/j.electacta.2021.138630,Control Of The Structure And Composition Of Nitrogen-Doped Carbon Nanofoams Derived From Co2 Foamed Polyacrylonitrile As Anodes For High-Performance Potassium-Ion Batteries,ELECTROCHIMICA ACTA,2021,"Jie Gong,Guoqun Zhao,Jinkui Feng,Guilong Wang,Zhanlin Shi,Yongling An,Lei Zhang,Bo Li"
10.1029/2020JD033923,Modeling The Radiative Effect On Microphysics In Cirrus Clouds Against Satellite Observations,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,2021,"Xiping Zeng,Jie Gong,Xiaowen Li,Dong L. Wu"
10.1016/j.epsr.2021.107389,A Comprehensive Review Of Improving Power Quality Using Active Power Filters,ELECTRIC POWER SYSTEMS RESEARCH,2021,"Dayi Li,Tingkang Wang,Wenhao Pan,Xinzhi Ding,Jie Gong"
10.2147/CCID.S329569,"Founder Effects Contribute to the Population Genetic Structure of the Major Dermatophytosis Pathogen Trichophyton rubrum on Hainan Island, China",CLINICAL COSMETIC AND INVESTIGATIONAL DERMATOLOGY,2021,"Yuanyuan Geng,Weiwei Wu,Rouyu Li,Juan Xu,Ruixue Gu,Jiejie Lu,Wenai Zheng,Fei Zhao,Jianzhong Zhang,Jie Gong"
10.1016/j.matchar.2021.111465,Cyclic hardening behavior and deformation mechanisms of friction-stir-welded dissimilar AA5083-to-AA2024 joints with heterogeneous microstructures,Materials Characterization,2021,"Pengliang Niu,Wenya Li,Yuhua Chen,Fencheng Liu,Jie Gong,Daolun Chen"
10.1177/0361198120971257,Longitudinal-Scanline-Based Arterial Traffic Video Analytics With Coordinate Transformation Assisted By 3d Infrastructure Data,TRANSPORTATION RESEARCH RECORD,2021,"Terry Tianya Zhang,Mengyang Guo,Peter J. Jin,Yi Ge,Jie Gong"
10.1142/S1793292021501642,Highly Improved Photocatalytic Activity of Magnetically Separable Ferroferric Oxide@Zinc Oxide/Carbon Nitride Nanocomposites and Interface Mechanism,NANO,2021,"D. S. Shi,B. Hong,J. N. Mao,S. Y. Song,C. X. Li,J. C. Xu,Y. B. Han,H. X. Jin,X. L. Peng,J. Gong,H. L. Ge,X. Q. Wang"
10.3389/fgene.2021.811798,Chromosome-Level Assembly of the Southern Rock Bream (Oplegnathus fasciatus) Genome Using PacBio and Hi-C Technologies,FRONTIERS IN GENETICS,2021,"Yulin Bai,Jie Gong,Zhixiong Zhou,Bijun Li,Ji Zhao,Qiaozhen Ke,Xiaoqing Zou,Fei Pu,Linni Wu,Weiqiang Zheng,Tao Zhou,Peng Xu"
10.1016/j.ijsu.2021.106152,Minimally invasive versus open living donors right hepatectomy: A systematic review and meta-analysis,International Journal of Surgery,2021,"Xin Zhao,Zehua Lei,Fengwei Gao,Jie Yang,Qingyun Xie,Kangyi Jiang,Gong Jie"
10.1007/s11356-021-12474-z,Ambient Air Pollution And Cerebrovascular Disease Mortality: An Ecological Time-Series Study Based On 7-Year Death Records In Central China,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,2021,"Yaqiong Yan,Xi Chen,Yan Guo,Chuangxin Wu,Yuanyuan Zhao,Niannian Yang,Juan Dai,Jie Gong,Hao Xiang"
,Increased Reactive Oxygen Species (Ros) Production In Patient-Specific Ipscderived Rpe From Amd Patients,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,2021,"Jie Gong,Huey Cal,Lucian Del Priore,Mark Fields"
10.3390/rs13122264,Applications Of A Cloudsat-Trmm And Cloudsat-Gpm Satellite Coincidence Dataset,REMOTE SENSING,2021,"F. Joseph Turk,Sarah Ringerud,Andrea Camplani,Daniele Casella,Randy J. Chase,Ardeshir Ebtehaj,Jie Gong,Mark Kulie,Guosheng Liu,Lisa Milani,Giulia Panegrossi,Ramon Padullés,Jean-François Rysman,Paolo Sanò,Sajad Vahedizade,Norman B. Wood"
10.3389/fsurg.2021.726217,Open Resection Compared to Mini-Invasive in Colorectal Cancer and Liver Metastases: A Meta-Analysis,FRONTIERS IN SURGERY,2021,"Jie Gong,Fengwei Gao,Qingyun Xie,Xin Zhao,Zehua Lei"
10.1016/j.cbd.2021.100916,Transcriptome Analysis Reveals The Molecular Mechanism Of Long-Term Exposure Of Eriocheir Sinensis To Low Concentration Of Trichlorfon,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY D-GENOMICS & PROTEOMICS,2021,"Mengru Zhu,Jie Gong,Ming Zhan,Changjun Xi,Guoqing Shen,Huaishun Shen"
,Differences In Gene Expression And Metabolism Among Amd And Non-Amd Patients Arise Only After Ipsc Are Differentiated Into Rpe,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,2021,"Huey Cai,Jie Gong,Lawrence Rizzolo,Lucian Del Priore,Mark Fields"
10.1016/j.conbuildmat.2020.121378,Laboratory Investigation On The Microstructure And Performance Of Sbs Modified Epoxy Asphalt Binder,CONSTRUCTION AND BUILDING MATERIALS,2021,"Jing Zhang,Wufeng Su,Ya Liu,Jie Gong,Zhonghua Xi,Junsheng Zhang,Qingjun Wang,Hongfeng Xie"
10.1016/j.seppur.2020.117949,Biodegradable Pla/Pbs Open-Cell Foam Fabricated By Supercritical Co2 Foaming For Selective Oil-Adsorption,SEPARATION AND PURIFICATION TECHNOLOGY,2021,"Bo Li,Guoqun Zhao,Guilong Wang,Lei Zhang,Jie Gong,Zhanlin Shi"
10.1016/j.exer.2021.108576,Altered transcriptome and disease-related phenotype emerge only after fibroblasts harvested from patients with age-related macular degeneration are differentiated into retinal pigment epithelium,Experimental Eye Research,2021,"Hui Cai,Jie Gong,Scott Noggle,Daniel Paull,Lawrence J Rizzolo,Lucian V Del Priore,Mark A Fields"
10.1002/adsu.202000295,Super High-Expansion Poly(Lactic Acid) Foams With Excellent Oil-Adsorption And Thermal-Insulation Properties Fabricated By Supercritical Co2 Foaming,ADVANCED SUSTAINABLE SYSTEMS,2021,"Bo Li,Guoqun Zhao,Guilong Wang,Lei Zhang,Jie Gong,Zhanlin Shi"
10.5194/essd-13-5369-2021,"The first global 883 GHz cloud ice survey: IceCube Level 1 data calibration, processing and analysis",EARTH SYSTEM SCIENCE DATA,2021,"Jie Gong,Dong L. Wu,Patrick Eriksson"
10.1016/J.CJCHE.2021.02.004,Transparent and anti-fogging AlPO4-5 filmsconstructed by oblique oriented nano-flake crystals,Chinese Journal of Chemical Engineering,2021,"Fei Tong,Jie Gong,Liang Yu,Ming Li,Lixiong Zhang"
10.1061/(ASCE)HE.1943-5584.0002096,Delineation Of Small Flat Watershed With High-Resolution Dem From Terrestrial Laser Scanning,JOURNAL OF HYDROLOGIC ENGINEERING,2021,"Zikai Zhou,Diego M. Meneses,Yi Yu,Jie Gong,Qizhong Guo"
