doi,标题,期刊,年份,作者
10.1088/1748-0221/17/07/P07018,GPU-based optical simulation of the DARWIN detector,JOURNAL OF INSTRUMENTATION,2022,"L. Althueser,B. Antunović,E. Aprile,D. Bajpai,L. Baudis,D. Baur,A. L. Baxter,L. Bellagamba,R. Biondi,Y. Biondi,A. Bismark,A. Brown,R. Budnik,A. Chauvin,A. P. Colijn,J. J. Cuenca-García,V. D'Andrea,P. Di Gangi,J. Dierle,S. Diglio,M. Doerenkamp,K. Eitel,S. Farrell,A. D. Ferella,C. Ferrari,C. Findley,H. Fischer,M. Galloway,F. Girard,R. Glade-Beucke,L. Grandi,M. Guida,S. Hansmann-Menzemer,F. Jörg,L. Jones,P. Kavrigin,L. M. Krauss,B. von Krosigk,F. Kuger,H. Landsman,R. F. Lang,S. Li,S. Liang,M. Lindner,J. Loizeau,F. Lombardi,T. Marrodán Undagoitia,J. Masbou,E. Masson,J. Matias-Lopes,S. Milutinovic,C. M. B. Monteiro,M. Murra,K. Ni,U. Oberlack,I. Ostrovskiy,M. Pandurovic,R. Peres,J. Qin,M. Rajado Silva,D. Ramírez García,P. Sanchez-Lucas,J. M. F. dos Santos,M. Schumann,M. Selvi,F. Semeria,H. Simgen,M. Steidl,P. -L. Tan,A. Terliuk,K. Thieme,R. Trotta,C. D. Tunnell,F. Tönnies,K. Valerius,S. Vetter,G. Volta,W. Wang,C. Wittweg,Y. Xing"
10.1140/epjc/s10052-022-10913-w,An approximate likelihood for nuclear recoil searches with XENON1T data,,2022,"E. Aprile,K. Abe,F. Agostini,S. Ahmed Maouloud,M. Alfonsi,L. Althueser,B. Andrieu,E. Angelino,J. R. Angevaare,V. C. Antochi,D. Antón Martin,F. Arneodo,L. Baudis,A. L. Baxter,L. Bellagamba,R. Biondi,A. Bismark,A. Brown,S. Bruenner,G. Bruno,R. Budnik,C. Capelli,J. M. R. Cardoso,D. Cichon,B. Cimmino,M. Clark,A. P. Colijn,J. Conrad,J. J. Cuenca-García,J. P. Cussonneau,V. D'Andrea,M. P. Decowski,P. Di Gangi,S. Di Pede,A. Di Giovanni,R. Di Stefano,S. Diglio,A. Elykov,S. Farrell,A. D. Ferella,H. Fischer,W. Fulgione,P. Gaemers,R. Gaior,M. Galloway,F. Gao,R. Glade-Beucke,L. Grandi,J. Grigat,A. Higuera,C. Hils,L. Hoetzsch,J. Howlett,M. Iacovacci,Y. Itow,J. Jakob,F. Joerg,A. Joy,N. Kato,P. Kavrigin,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,H. Landsman,R. F. Lang,L. Levinson,I. Li,S. Li,S. Liang,S. Lindemann,M. Lindner,K. Liu,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,A. Manfredini,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,E. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,S. Moriyama,K. Morå,Y. Mosbacher,M. Murra,J. Müller,K. Ni,U. Oberlack,B. Paetsch,J. Palacio,R. Peres,J. Pienaar,M. Pierre,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,L. Sanchez,J. M. F. dos Santos,G. Sartorelli,J. Schreiner,D. Schulte,P. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,S. Shi,E. Shockley,M. Silva,H. Simgen,A. Takeda,P. -L. Tan,A. Terliuk,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,F. Tönnies,K. Valerius,G. Volta,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,C. Wittweg,T. Wolf,Z. Xu,M. Yamashita,L. Yang,J. Ye,L. Yuan,G. Zavattini,Y. Zhang,M. Zhong,T. Zhu"
,The Triggerless Data Acquisition System of the XENONnT Experiment,,2022,"E. Aprile,J. Aalbers,K. Abe,F. Agostini,S. Ahmed Maouloud,L. Althueser,B. Andrieu,E. Angelino,J. R. Angevaare,V. C. Antochi,D. Antón Martin,F. Arneodo,L. Baudis,A. L. Baxter,L. Bellagamba,R. Biondi,A. Bismark,E. J. Brookes,A. Brown,S. Bruenner,G. Bruno,R. Budnik,T. K. Bui,C. Cai,J. M. R. Cardoso,D. Cichon,A. P. Cimental Chavez,D. Coderre,A. P. Colijn,J. Conrad,J. J. Cuenca-García,J. P. Cussonneau,V. D'Andrea,M. P. Decowski,P. Di Gangi,S. Di Pede,S. Diglio,K. Eitel,A. Elykov,S. Farrell,A. D. Ferella,C. Ferrari,H. Fischer,M. Flierman,W. Fulgione,C. Fuselli,P. Gaemers,R. Gaior,A. Gallo Rosso,M. Galloway,F. Gao,R. Glade-Beucke,L. Grandi,J. Grigat,M. Guida,R. Hammann,A. Higuera,C. Hils,L. Hoetzsch,N. F. Hood,J. Howlett,M. Iacovacci,Y. Itow,J. Jakob,F. Joerg,A. Joy,N. Kato,M. Kara,P. Kavrigin,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,F. Kuger,H. Landsman,R. F. Lang,L. Levinson,I. Li,S. Li,S. Liang,S. Lindemann,M. Lindner,K. Liu,J. Loizeau,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,E. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,S. Moriyama,K. Morå,Y. Mosbacher,M. Murra,J. Müller,K. Ni,U. Oberlack,B. Paetsch,J. Palacio,R. Peres,C. Peters,J. Pienaar,M. Pierre,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,A. Rocchetti,L. Sanchez,P. Sanchez-Lucas,J. M. F. dos Santos,I. Sarnoff,G. Sartorelli,J. Schreiner,D. Schulte,P. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,S. Shi,E. Shockley,M. Silva,H. Simgen,A. Takeda,P. -L. Tan,A. Terliuk,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,F. Tönnies,K. Valerius,G. Volta,C. Weinheimer,M. Weiss,D. Wenz,C. Wittweg,T. Wolf,D. Xu,Z. Xu,M. Yamashita,L. Yang,J. Ye,L. Yuan,G. Zavattini,S. Zerbo,M. Zhong,T. Zhu"
10.1103/PhysRevLett.129.161805,Search for New Physics in Electronic Recoil Data from XENONnT.,Physical review letters,2022,"E. Aprile,K. Abe,F. Agostini,S. Ahmed Maouloud,L. Althueser,B. Andrieu,E. Angelino,J. R. Angevaare,V. C. Antochi,D. Antón Martin,F. Arneodo,L. Baudis,A. L. Baxter,L. Bellagamba,R. Biondi,A. Bismark,A. Brown,S. Bruenner,G. Bruno,R. Budnik,T. K. Bui,C. Cai,C. Capelli,J. M. R. Cardoso,D. Cichon,M. Clark,A. P. Colijn,J. Conrad,J. J. Cuenca-García,J. P. Cussonneau,V. D'Andrea,M. P. Decowski,P. Di Gangi,S. Di Pede,A. Di Giovanni,R. Di Stefano,S. Diglio,K. Eitel,A. Elykov,S. Farrell,A. D. Ferella,C. Ferrari,H. Fischer,W. Fulgione,P. Gaemers,R. Gaior,A. Gallo Rosso,M. Galloway,F. Gao,R. Gardner,R. Glade-Beucke,L. Grandi,J. Grigat,M. Guida,R. Hammann,A. Higuera,C. Hils,L. Hoetzsch,J. Howlett,M. Iacovacci,Y. Itow,J. Jakob,F. Joerg,A. Joy,N. Kato,M. Kara,P. Kavrigin,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,F. Kuger,H. Landsman,R. F. Lang,L. Levinson,I. Li,S. Li,S. Liang,S. Lindemann,M. Lindner,K. Liu,J. Loizeau,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,E. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,S. Moriyama,K. Morå,Y. Mosbacher,M. Murra,J. Müller,K. Ni,U. Oberlack,B. Paetsch,J. Palacio,P. Paschos,R. Peres,C. Peters,J. Pienaar,M. Pierre,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,L. Sanchez,J. M. F. dos Santos,I. Sarnoff,G. Sartorelli,J. Schreiner,D. Schulte,P. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,S. Shi,E. Shockley,M. Silva,H. Simgen,J. Stephen,A. Takeda,P. -L. Tan,A. Terliuk,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,F. Tönnies,K. Valerius,G. Volta,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,C. Wittweg,T. Wolf,D. Xu,Z. Xu,M. Yamashita,L. Yang,J. Ye,L. Yuan,G. Zavattini,M. Zhong,T. Zhu"
10.1088/1748-0221/17/02/C02002,Performance of a radial time projection chamber with electroluminescence in liquid xenon,JOURNAL OF INSTRUMENTATION,2022,"Yuehuan Wei,Jianyang Qi,Evan Shockley,Haiwen Xu,Kaixuan Ni"
10.1093/ptep/ptac074,Application and modeling of an online distillation method to reduce krypton and argon in XENON1T,PROGRESS OF THEORETICAL AND EXPERIMENTAL PHYSICS,2022,"E. Aprile,K. Abe,F. Agostini,S. Ahmed Maouloud,M. Alfonsi,L. Althueser,E. Angelino,J. R. Angevaare,V. C. Antochi,D. Antón Martin,F. Arneodo,L. Baudis,A. L. Baxter,L. Bellagamba,A. Bernard,R. Biondi,A. Bismark,A. Brown,S. Bruenner,G. Bruno,R. Budnik,C. Capelli,J. M. R. Cardoso,D. Cichon,B. Cimmino,M. Clark,A. P. Colijn,J. Conrad,J. J. Cuenca-García,J. P. Cussonneau,V. D'Andrea,M. P. Decowski,P. Di Gangi,S. Di Pede,A. Di Giovanni,R. Di Stefano,S. Diglio,A. Elykov,S. Farrell,A. D. Ferella,H. Fischer,S. Form,W. Fulgione,P. Gaemers,R. Gaior,M. Galloway,F. Gao,R. Glade-Beucke,L. Grandi,J. Grigat,A. Higuera,C. Hils,K. Hiraide,L. Hoetzsch,J. Howlett,C. Huhmann,M. Iacovacci,Y. Itow,J. Jakob,F. Joerg,N. Kato,P. Kavrigin,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,H. Landsman,R. F. Lang,L. Levinson,I. Li,S. Liang,S. Lindemann,M. Lindner,K. Liu,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,A. Manfredini,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,E. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,S. Moriyama,K. Morå,Y. Mosbacher,M. Murra,K. Ni,U. Oberlack,J. Palacio,R. Peres,J. Pienaar,M. Pierre,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,L. Sanchez,J. M. F. dos Santos,G. Sartorelli,J. Schreiner,D. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,E. Shockley,M. Silva,H. Simgen,A. Takeda,P. -L. Tan,A. Terliuk,C. Therreau,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,F. Tönnies,K. Valerius,G. Volta,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,J. Westermann,C. Wittweg,T. Wolf,Z. Xu,M. Yamashita,L. Yang,J. Ye,L. Yuan,G. Zavattini,Y. Zhang,M. Zhong,T. Zhu,J. P. Zopounidis"
,Effective Field Theory and Inelastic Dark Matter Results from XENON1T,,2022,"E. Aprile,K. Abe,F. Agostini,S. Ahmed Maouloud,L. Althueser,B. Andrieu,E. Angelino,J. R. Angevaare,V. C. Antochi,D. Antón Martin,F. Arneodo,L. Baudis,A. L. Baxter,L. Bellagamba,R. Biondi,A. Bismark,A. Brown,S. Bruenner,G. Bruno,R. Budnik,C. Cai,C. Capelli,J. M. R. Cardoso,D. Cichon,M. Clark,A. P. Colijn,J. Conrad,J. J. Cuenca-García,J. P. Cussonneau,V. D'Andrea,M. P. Decowski,P. Di Gangi,S. Di Pede,A. Di Giovanni,R. Di Stefano,S. Diglio,K. Eitel,A. Elykov,S. Farrell,A. D. Ferella,H. Fischer,W. Fulgione,P. Gaemers,R. Gaior,A. Gallo Rosso,M. Galloway,F. Gao,R. Glade-Beucke,L. Grandi,J. Grigat,M. Guida,R. Hammann,A. Higuera,C. Hils,L. Hoetzsch,J. Howlett,M. Iacovacci,Y. Itow,J. Jakob,F. Joerg,A. Joy,N. Kato,M. Kara,P. Kavrigin,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,H. Landsman,R. F. Lang,L. Levinson,I. Li,S. Li,S. Liang,S. Lindemann,M. Lindner,K. Liu,J. Loizeau,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,A. Manfredini,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,E. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,S. Moriyama,K. Morå,Y. Mosbacher,M. Murra,J. Müller,K. Ni,U. Oberlack,B. Paetsch,J. Palacio,R. Peres,J. Pienaar,M. Pierre,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,L. Sanchez,J. M. F. dos Santos,I. Sarnoff,G. Sartorelli,J. Schreiner,D. Schulte,P. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,S. Shi,E. Shockley,M. Silva,H. Simgen,A. Takeda,P. L. Tan,A. Terliuk,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,F. Tönnies,K. Valerius,G. Volta,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,C. Wittweg,T. Wolf,D. Xu,Z. Xu,M. Yamashita,L. Yang,J. Ye,L. Yuan,G. Zavattini,M. Zhong,T. Zhu"
10.1140/epjc/s10052-020-08777-z, $$^{222}$$ 222 Rn  emanation measurements for the XENON1T experiment,The European Physical Journal C,2021,"E. Aprile,J. Aalbers,F. Agostini,M. Alfonsi,L. Althueser,F. D. Amaro,V. C. Antochi,E. Angelino,J. R. Angevaare,F. Arneodo,D. Barge,L. Baudis,B. Bauermeister,L. Bellagamba,M. L. Benabderrahmane,T. Berger,P. A. Breur,A. Brown,E. Brown,S. Bruenner,G. Bruno,R. Budnik,C. Capelli,J. M. R. Cardoso,D. Cichon,B. Cimmino,M. Clark,D. Coderre,A. P. Colijn,J. Conrad,J. P. Cussonneau,M. P. Decowski,A. Depoian,P. Di Gangi,A. Di Giovanni,R. Di Stefano,S. Diglio,A. Elykov,G. Eurin,A. D. Ferella,W. Fulgione,P. Gaemers,R. Gaior,A. Gallo Rosso,M. Galloway,F. Gao,L. Grandi,M. Garbini,C. Hasterok,C. Hils,K. Hiraide,L. Hoetzsch,E. Hogenbirk,J. Howlett,M. Iacovacci,Y. Itow,F. Joerg,N. Kato,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,H. Landsman,R. F. Lang,L. Levinson,Q. Lin,S. Lindemann,M. Lindner,F. Lombardi,J. A. M. Lopes,E. López Fune,C. Macolino,J. Mahlstedt,L. Manenti,A. Manfredini,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,S. Mastroianni,M. Messina,K. Miuchi,A. Molinario,K. Morå,S. Moriyama,Y. Mosbacher,M. Murra,J. Naganoma,K. Ni,U. Oberlack,K. Odgers,J. Palacio,B. Pelssers,R. Peres,J. Pienaar,V. Pizzella,G. Plante,J. Qin,H. Qiu,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,J. M. F. dos Santos,G. Sartorelli,N. Šarčević,M. Scheibelhut,S. Schindler,J. Schreiner,D. Schulte,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,E. Shockley,M. Silva,H. Simgen,A. Takeda,C. Therreau,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,M. Vargas,G. Volta,O. Wack,H. Wang,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,J. Westermann,C. Wittweg,J. Wulf,Z. Xu,M. Yamashita,J. Ye,G. Zavattini,Y. Zhang,T. Zhu,J. P. Zopounidis"
10.1088/1361-6471/ac3631,nEXO: neutrinoless double beta decay search beyond 1028 year half-life sensitivity,Journal of Physics G,2021,"Govinda Adhikari,S. Al Kharusi,E. Angelico,Gisela Anton,I. J. Arnquist,I. Badhrees,J. Bane,V. A. Belov,E.P. Bernard,T. Bhatta,Aleksey E. Bolotnikov,P. A. Breur,J. P. Brodsky,Ethan Brown,T. Brunner,E. Caden,Guofu Cao,L. Cao,C. Chambers,B. Chana,Serge A. Charlebois,D. Chernyak,M. Chiu,B. T. Cleveland,R. Collister,S.A. Czyz,J. Dalmasson,T. Daniels,L. Darroch,R. DeVoe,M. L. Di Vacri,Jens Dilling,Y. Y. Ding,A. Dolgolenko,M. J. Dolinski,Angelo Dragone,J. Echevers,M. Elbeltagi,Lorenzo Fabris,D. Fairbank,W. M. Fairbank,J. Farine,Sergio Ferrara,S. Feyzbakhsh,Y.S. Fu,G. Gallina,P. Gautam,Gabriele Giacomini,W. Gillis C. Gingras,D. Goeldi,R. Gornea,Giorgio Gratta,C.A. Hardy,K. Harouaka,M. Heffner,Eric W. Hoppe,A. House,A. Iverson,A. Jamil,M. J. Jewell,X. S. Jiang,A. Karelin,L. J. Kaufman,I. Kotov,R. Krücken,A. Kuchenkov,K. S. Kumar,Y. Lan,A. Larson,K. G. Leach,B. G. Lenardo,David Leonard,G. Li,Shu Li,Z. Li,C. Licciardi,R. Lindsay,R. MacLellan,M. Mahtab,P. Martel-Dion,Julien Masbou,N. Massacret,T. McElroy,K. Mcmichael,M. Medina Peregrina,Thilo Michel,B. Mong,David Moore,K. Murray,J. Nattress,C.R. Natzke,R.J. Newby,Kaixuan Ni,F. Nolet,O. Nusair,J. C. Nzobadila Ondze,K. Odgers,A.C. Odian,John L. Orrell,G. S. Ortega"
10.1016/j.nima.2021.165239,Event reconstruction in a liquid xenon Time Projection Chamber with an optically-open field cage,"Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",2021,"T. Stiegler,S. Sangiorgio,J. P. Brodsky,M. Heffner,S. Al Kharusi,G. Anton,I. J. Arnquist,I. Badhrees,P. S. Barbeau,D. Beck,V. Belov,T. Bhatta,A. Bolotnikov,P. A. Breur,E. Brown,T. Brunner,E. Caden,G. F. Cao,L. Cao,C. Chambers,B. Chana,S. A. Charlebois,M. Chiu,B. Cleveland,M. Coon,A. Craycraft,J. Dalmasson,T. Daniels,L. Darroch,A. De St. Croix,A. Der Mesrobian-Kabakian,K. Deslandes,R. DeVoe,M. L. Di Vacri,J. Dilling,Y. Y. Ding,M. J. Dolinski,A. Dragone,J. Echevers,F. Edaltafar,M. Elbeltagi,L. Fabris,D. Fairbank,W. Fairbank,J. Farine,S. Ferrara,S. Feyzbakhsh,G. Gallina,P. Gautam,G. Giacomini,D. Goeldi,R. Gornea,G. Gratta,E. V. Hansen,E. W. Hoppe,J. Hößl,A. House,M. Hughes,A. Iverson,A. Jamil,M. J. Jewell,X. S. Jiang,A. Karelin,L. J. Kaufman,T. Koffas,R. Krücken,A. Kuchenkov,K. S. Kumar,Y. Lan,A. Larson,K. G. Leach,B. G. Lenardo,D. S. Leonard,G. Li,S. Li,Z. Li,C. Licciardi,P. Lv,R. MacLellan,N. Massacret,T. McElroy,M. Medina-Peregrina,T. Michel,B. Mong,D. C. Moore,K. Murray,P. Nakarmi,C. R. Natzke,R. J. Newby,K. Ni,Z. Ning,O. Njoya,F. Nolet,O. Nusair,K. Odgers,A. Odian,M. Oriunno,J. L. Orrell,G. S. Ortega,I. Ostrovskiy,C. T. Overman,S. Parent,A. Piepke,A. Pocar,J. -F. Pratte,V. Radeka,E. Raguzin,S. Rescia,F. Retière,M. Richman,A. Robinson,T. Rossignol,P. C. Rowson,N. Roy,R. Saldanha,K. Skarpaas VIII,A. K. Soma,G. St-Hilaire,V. Stekhanov,X. L. Sun,M. Tarka,S. Thibado,A. Tidball,J. Todd,T. I. Totev,R. Tsang,T. Tsang,F. Vachon,V. Veeraraghavan,S. Viel,G. Visser,C. Vivo-Vilches,J. -L. Vuilleumier,M. Wagenpfeil,T. Wager,M. Walent,Q. Wang,W. Wei,L. J. Wen,U. Wichoski,M. Worcester,S. X. Wu,W. H. Wu,X. Wu,Q. Xia,H. Yang,L. Yang,O. Zeldovich,J. Zhao,Y. Zhou,T. Ziegler"
10.1103/PhysRevD.103.063028,Search For Inelastic Scattering Of Wimp Dark Matter In Xenon1t,PHYSICAL REVIEW D,2021,"XENON Collaboration,E. Aprile,J. Aalbers,F. Agostini,M. Alfonsi,L. Althueser,F. D. Amaro,S. Andaloro,E. Angelino,J. R. Angevaare,V. C. Antochi,F. Arneodo,L. Baudis,B. Bauermeister,L. Bellagamba,M. L. Benabderrahmane,A. Brown,E. Brown,S. Bruenner,G. Bruno,R. Budnik,C. Capelli,J. M. R. Cardoso,D. Cichon,B. Cimmino,M. Clark,D. Coderre,A. P. Colijn,J. Conrad,J. Cuenca,J. P. Cussonneau,M. P. Decowski,A. Depoian,P. Di Gangi,A. Di Giovanni,R. Di Stefano,S. Diglio,A. Elykov,A. D. Ferella,W. Fulgione,P. Gaemers,R. Gaior,M. Galloway,F. Gao,L. Grandi,C. Hils,K. Hiraide,L. Hoetzsch,J. Howlett,M. Iacovacci,Y. Itow,F. Joerg,N. Kato,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,H. Landsman,R. F. Lang,L. Levinson,S. Liang,Q. Lin,S. Lindemann,M. Lindner,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,A. Manfredini,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,K. Morå,S. Moriyama,Y. Mosbacher,M. Murra,J. Naganoma,K. Ni,U. Oberlack,K. Odgers,J. Palacio,B. Pelssers,R. Peres,J. Pienaar,M. Pierre,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,J. M. F. dos Santos,G. Sartorelli,N. Šarčević,M. Scheibelhut,J. Schreiner,D. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,E. Shockley,M. Silva,H. Simgen,A. Takeda,C. Therreau,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,K. Valerius,M. Vargas,G. Volta,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,C. Wittweg,T. Wolf,Z. Xu,M. Yamashita,J. Ye,G. Zavattini,Y. Zhang,T. Zhu,J. P. Zopounidis"
10.1088/1748-0221/16/01/P01018,Development And Performance Of A Sealed Liquid Xenon Time Projection Chamber,JOURNAL OF INSTRUMENTATION,2021,"Y. Wei,J. Long,F. Lombardi,Z. Jiang,J. Ye,K. Ni"
10.1088/0256-307X/38/1/011301,A Search for Solar Axions and Anomalous Neutrino Magnetic Moment with the Complete PandaX-II Data,CHINESE PHYSICS LETTERS,2021,"Xiaopeng Zhou,Xinning Zeng,Xuyang Ning,Abdusalam Abdukerim,Wei Chen,Xun Chen,Yunhua Chen,Chen Cheng,Xiangyi Cui,Yingjie Fan,Deqing Fang,Changbo Fu,Mengting Fu,Lisheng Geng,Karl Giboni,Linhui Gu,Xuyuan Guo,Ke Han,Changda He,Di Huang,Yan Huang,Yanlin Huang,Zhou Huang,Xiangdong Ji,Yonglin Ju,Shuaijie Li,Huaxuan Liu,Jianglai Liu,Xiaoying Lu,Wenbo Ma,Yugang Ma,Yajun Mao,Yue Meng,Kaixiang Ni,Jinhua Ning,Xiangxiang Ren,Changsong Shang,Guofang Shen,Lin Si,Andi Tan,Anqing Wang,Hongwei Wang,Meng Wang,Qiuhong Wang,Siguang Wang,Wei Wang,Xiuli Wang,Zhou Wang,Mengmeng Wu,Shiyong Wu,Weihao Wu,Jingkai Xia,Mengjiao Xiao,Pengwei Xie,Binbin Yan,Jijun Yang,Yong Yang,Chunxu Yu,Jumin Yuan,Ying Yuan,Dan Zhang,Tao Zhang,Li Zhao,Qibin Zheng,Jifang Zhou,Ning Zhou"
10.3390/universe7030054,Sensitivity Of A Liquid Xenon Detector To Neutrino-Nucleus Coherent Scattering And Neutrino Magnetic Moment From Reactor Neutrinos,UNIVERSE,2021,"Kaixuan Ni,Jianyang Qi,Evan Shockley,Yuehuan Wei"
10.1103/PhysRevLett.126.091301,Search For Coherent Elastic Scattering Of Solar B-8 Neutrinos In The Xenon1t Dark Matter Experiment,PHYSICAL REVIEW LETTERS,2021,"E. Aprile,J. Aalbers,F. Agostini,S. Ahmed Maouloud,M. Alfonsi,L. Althueser,F. D. Amaro,S. Andaloro,V. C. Antochi,E. Angelino,J. R. Angevaare,F. Arneodo,L. Baudis,B. Bauermeister,L. Bellagamba,M. L. Benabderrahmane,A. Brown,E. Brown,S. Bruenner,G. Bruno,R. Budnik,C. Capelli,J. M. R. Cardoso,D. Cichon,B. Cimmino,M. Clark,D. Coderre,A. P. Colijn,J. Conrad,J. Cuenca,J. P. Cussonneau,M. P. Decowski,A. Depoian,P. Di Gangi,A. Di Giovanni,R. Di Stefano,S. Diglio,A. Elykov,A. D. Ferella,W. Fulgione,P. Gaemers,R. Gaior,M. Galloway,F. Gao,L. Grandi,C. Hils,K. Hiraide,L. Hoetzsch,J. Howlett,M. Iacovacci,Y. Itow,F. Joerg,N. Kato,S. Kazama,M. Kobayashi,G. Koltman,A. Kopec,H. Landsman,R. F. Lang,L. Levinson,S. Liang,S. Lindemann,M. Lindner,F. Lombardi,J. Long,J. A. M. Lopes,Y. Ma,C. Macolino,J. Mahlstedt,A. Mancuso,L. Manenti,A. Manfredini,F. Marignetti,T. Marrodán Undagoitia,K. Martens,J. Masbou,D. Masson,S. Mastroianni,M. Messina,K. Miuchi,K. Mizukoshi,A. Molinario,K. Morå,S. Moriyama,Y. Mosbacher,M. Murra,J. Naganoma,K. Ni,U. Oberlack,K. Odgers,J. Palacio,B. Pelssers,R. Peres,M. Pierre,J. Pienaar,V. Pizzella,G. Plante,J. Qi,J. Qin,D. Ramírez García,S. Reichard,A. Rocchetti,N. Rupp,J. M. F. dos Santos,G. Sartorelli,J. Schreiner,D. Schulte,H. Schulze Eißing,M. Schumann,L. Scotto Lavina,M. Selvi,F. Semeria,P. Shagin,E. Shockley,M. Silva,H. Simgen,A. Takeda,C. Therreau,D. Thers,F. Toschi,G. Trinchero,C. Tunnell,K. Valerius,M. Vargas,G. Volta,Y. Wei,C. Weinheimer,M. Weiss,D. Wenz,C. Wittweg,T. Wolf,Z. Xu,M. Yamashita,J. Ye,G. Zavattini,Y. Zhang,T. Zhu,J. P. Zopounidis"
10.1088/1742-6596/1468/1/012035,LBECA: A Low Background Electron Counting Apparatus for Sub-GeV Dark  Matter Detection,Journal of Physics Conference Series,2020,"Bernstein A.,Clark M.,Essig R.,Fernandez-Serra M.,Kopec A.,Lang R. F.,Long J.,Ni K.,Pereverzev S.,Qi J.,Sorensen P.,Wei Y.,Xu J.,Ye J.,Zhen C."
