doi,标题,期刊,年份,作者
10.1021/acs.nanolett.1c04143,Atmospheric Water Harvesting by Large-Scale Radiative Cooling Cellulose-Based Fabric,NANO LETTERS,2022,"Yun Zhang,Wenkai Zhu,Chi Zhang,Joseph Peoples,Xuan Li,Andrea Lorena Felicelli,Xiwei Shan,David M Warsinger,Theodorian Borca-Tasciuc,Xiulin Ruan,Tian Li"
10.1016/j.mtphys.2022.100658,Electronic and phononic origins of BaSO4 as an ultra-efficient radiative cooling paint pigment,Materials Today Physics,2022,"Z. Tong,J. Peoples,X. Li,X. Yang,H. Bao,X. Ruan"
10.1103/PhysRevB.105.115205,Evidence of fifth- and higher-order phonon scattering entropy of zone-center optical phonons,PHYSICAL REVIEW B,2022,"Xiaolong Yang,Tianli Feng,Ju Li,Xiulin Ruan"
10.1103/PhysRevLett.126.115901,Ultrahigh Thermal Conductivity Of Theta-Phase Tantalum Nitride,PHYSICAL REVIEW LETTERS,2021,"Ashis Kundu,Xiaolong Yang,Jinlong Ma,Tianli Feng,Jesús Carrete,Xiulin Ruan,Georg K H Madsen,Wu Li"
10.1103/PhysRevB.104.104310,Nonequilibrium Phonon Transport Induced By Finite Sizes: Effect Of Phonon-Phonon Coupling,PHYSICAL REVIEW B,2021,"Jiaxuan Xu,Yue Hu,Xiulin Ruan,Xinyu Wang,Tianli Feng,Hua Bao"
10.1038/s41467-021-25083-8,Wide Range Continuously Tunable And Fast Thermal Switching Based On Compressible Graphene Composite Foams,NATURE COMMUNICATIONS,2021,"Tingting Du,Zixin Xiong,Luis Delgado,Weizhi Liao,Joseph Peoples,Rajath Kantharaj,Prabudhya Roy Chowdhury,Amy Marconnet,Xiulin Ruan"
10.1021/acsami.0c17851,Prediction Of Bi2te3-Sb2te3 Interfacial Conductance And Superlattice Thermal Conductivity Using Molecular Dynamics Simulations,ACS APPLIED MATERIALS & INTERFACES,2021,"Prabudhya Roy Chowdhury,Jingjing Shi,Tianli Feng,Xiulin Ruan"
,Atomistic metrics of BaSO$_4$ as an ultra-efficient radiative cooling  material: a first-principles prediction,,2021,"Zhen Tong,Joseph Peoples,Xiangyu Li,Xiaolong Yang,Hua Bao,Xiulin Ruan"
10.1038/s41929-021-00686-y,Direct methane activation by atomically thin platinum nanolayers on two-dimensional metal carbides,NATURE CATALYSIS,2021,"Zhe Li,Yang Xiao,Prabudhya Roy Chowdhury,Zhenwei Wu,Tao Ma,Johnny Zhu Chen,Gang Wan,Tae-Hoon Kim,Dapeng Jing,Peilei He,Pratik J. Potdar,Lin Zhou,Zhenhua Zeng,Xiulin Ruan,Jeffrey T. Miller,Jeffrey P. Greeley,Yue Wu,Arvind Varma"
10.1021/acsami.1c02368,Ultrawhite Baso4 Paints And Films For Remarkable Daytime Subambient Radiative Cooling,ACS APPLIED MATERIALS & INTERFACES,2021,"Xiangyu Li,Joseph Peoples,Peiyan Yao,Xiulin Ruan"
10.1016/j.xcrp.2020.100221,Full Daytime Sub-Ambient Radiative Cooling In Commercial-Like Paints With High Figure Of Merit,CELL REPORTS PHYSICAL SCIENCE,2020,"Xiangyu Li,Joseph Peoples,Zhifeng Huang,Zixuan Zhao,Jun Qiu,Xiulin Ruan"
10.1115/1.0004973v,An iterative machine learning approach for discovering unexpected  thermal conductivity enhancement in aperiodic superlattices,,2020,"Prabudhya Roy Chowdhury,Xiulin Ruan"
,Remarkable Daytime Sub-ambient Radiative Cooling in BaSO4 Nanoparticle  Films and Paints,,2020,"Xiangyu Li,Joseph Peoples,Peiyan Yao,Xiulin Ruan"
10.1088/978-0-7503-1738-2ch2,"Higher-Order Phonon Scattering: Advancing The Quantum Theory Of Phonon Linewidth, Thermal Conductivity And Thermal Radiative Properties","NANOSCALE ENERGY TRANSPORT: EMERGING PHENOMENA, METHODS AND APPLICATIONS",2020,"Tianli Feng,Xiulin Ruan"
10.1016/j.ijheatmasstransfer.2020.120176,Machine learning prediction of thermal transport in porous media with physics-based descriptors,International Journal of Heat and Mass Transfer,2020,"Han Wei,Hua Bao,Xiulin Ruan"
10.1103/PhysRevB.101.125416,First-Principles Predictions Of Temperature-Dependent Infrared Dielectric Function Of Polar Materials By Including Four-Phonon Scattering And Phonon Frequency Shift,PHYSICAL REVIEW B,2020,"Zhen Tong,Xiaolong Yang,Tianli Feng,Hua Bao,Xiulin Ruan"
10.1063/1.5142485,The Use Of Strain And Grain Boundaries To Tailor Phonon Transport Properties: A First-Principles Study Of 2h-Phase Cualo2. Ii,JOURNAL OF APPLIED PHYSICS,2020,"Evan Witkoske,Zhen Tong,Yining Feng,Xiulin Ruan,Mark Lundstrom,Na Lu"
10.1016/j.nanoen.2020.104619,Genetic algorithm-driven discovery of unexpected thermal conductivity enhancement by disorder,Nano Energy,2020,"Han Wei,Hua Bao,Xiulin Ruan"
10.1088/2053-1583/ab4eee,Anisotropic Thermal Conductivity In 2d Tellurium,2D MATERIALS,2020,"Shouyuan Huang,Mauricio Segovia,Xiaolong Yang,Yee Rui Koh,Yixiu Wang,Peide D Ye,Wenzhuo Wu,Ali Shakouri,Xiulin Ruan,Xianfan Xu"
10.3760/cma.j.cn121094-20190805-00329,[Application of a new solid adsorbent tube for the determination of three kinds of epoxy eompounds in air].,Zhonghua lao dong wei sheng zhi ye bing za zhi = Zhonghua laodong weisheng zhiyebing zazhi = Chinese journal of industrial hygiene and occupational diseases,2020,"W F Rong,W J Ling,B H Wu,X L Ruan,J W Hu,R B Meng,J H He"
10.1016/j.nanoen.2019.104428,Machine learning maximized Anderson localization of phonons in aperiodic superlattices,Nano Energy,2020,"Prabudhya Roy Chowdhury,Colleen Reynolds,Adam Garrett,Tianli Feng,Shashishekar P. Adiga,Xiulin Ruan"
10.1103/physrevb.101.161202,Observation of strong higher-order lattice anharmonicity in Raman and infrared spectra,Physical Review B,2020,"Xiaolong Yang,Tianli Feng,Joon Sang Kang,Yongjie Hu,Ju Li,Xiulin Ruan"
10.1016/j.apenergy.2021.118368,Concentrated Radiative Cooling,,2020,"Joseph Peoples,Yu-Wei Hung,Xiangyu Li,Daniel Gallagher,Nathan Fruehe,Anil Yuksel,James Braun,Travis Horton,Xiulin Ruan"
10.1038/s41467-020-16371-w,Vibrational hierarchy leads to dual-phonon transport in low thermal conductivity crystals.,NATURE COMMUNICATIONS,2020,"Yixiu Luo,Xiaolong Yang,Tianli Feng,Jingyang Wang,Xiulin Ruan"
10.1063/1.5142485,The use of strain and grain boundaries to tailor phonon transport properties: A first-principles study of 2H-phase CuAlO<sub>2</sub>. II,Journal of Applied Physics,2020,"Evan Witkoske,Zhen Tong,Yining Feng,Xiulin Ruan,Mark Lundstrom,Na Lu"
,Full Daytime Sub-ambient Radiative Cooling with High Figure of Merit in  Commercial-like Paints,,2020,"Xiangyu Li,Joseph Peoples,Zhifeng Huang,Zixuan Zhao,Jun Qiu,Xiulin Ruan"
10.1103/PhysRevB.101.161202,Observation Of Strong Higher-Order Lattice Anharmonicity In Raman And Infrared Spectra,PHYSICAL REVIEW B,2020,"Yang Xiaolong,Feng Tianli,Kang Joon Sang,Hu Yongjie,Li Ju,Ruan Xiulin"
10.1088/2053-1583/aaf20a,Equi-Biaxial Compressive Strain In Graphene: Gruneisen Parameter And Buckling Ridges,2D MATERIALS,2019,"Tao Jiang,Zuyuan Wang,Xiulin Ruan,Yong Zhu"
10.1103/PhysRevB.99.155202,Development Of Interatomic Potentials For The Complex Binary Compound Sb2te3 And The Prediction Of Thermal Conductivity,PHYSICAL REVIEW B,2019,"Prabudhya Roy Chowdhury,Tianli Feng,Xiulin Ruan"
,Dramatic increase in the thermal boundary conductance and radiation  limit from a Nonequilibrium Landauer Approach,,2019,"Shi Jingjing,Yang Xiaolong,Fisher Timothy S.,Ruan Xiulin"
10.1063/1.5125037,Thermal Boundary Resistance Predictions With Non-Equilibrium Green'S Function And Molecular Dynamics Simulations,APPLIED PHYSICS LETTERS,2019,"Yuanchen Chu,Jingjing Shi,Kai Miao,Yang Zhong,Prasad Sarangapani,Timothy S. Fisher,Gerhard Klimeck,Xiulin Ruan,Tillmann Kubis"
10.1063/1.5082526,Role Of Phonon Coupling And Non-Equilibrium Near The Interface To Interfacial Thermal Resistance: The Multi-Temperature Model And Thermal Circuit,JOURNAL OF APPLIED PHYSICS,2019,"Zexi Lu,Jingjing Shi,Xiulin Ruan"
10.1103/physrevb.100.245203,Stronger role of four-phonon scattering than three-phonon scattering in thermal conductivity of III-V semiconductors at room temperature,Physical Review B,2019,"Xiaolong Yang,Tianli Feng,Ju Li,Xiulin Ruan"
10.1103/PhysRevB.100.144306,Comprehensive First-Principles Analysis Of Phonon Thermal Conductivity And Electron-Phonon Coupling In Different Metals,PHYSICAL REVIEW B,2019,"Zhen Tong,Shouhang Li,Xiulin Ruan,Hua Bao"
10.1103/PhysRevB.100.245203,Stronger Role Of Four-Phonon Scattering Than Three-Phonon Scattering In Thermal Conductivity Of Iii-V Semiconductors At Room Temperature,PHYSICAL REVIEW B,2019,"Yang Xiaolong,Feng Tianli,Li Ju,Ruan Xiulin"
10.3389/fenrg.2019.00109,Editorial: Energy Transport for Nanostructured Materials,FRONTIERS IN ENERGY RESEARCH,2019,"Qing Hao,Nuo Yang,Na Lu,Xiulin Ruan"
10.1103/PhysRevB.99.045301,Unexpected High Inelastic Phonon Transport Across Solid-Solid Interface: Modal Nonequilibrium Molecular Dynamics Simulations And Landauer Analysis,PHYSICAL REVIEW B,2019,"Tianli Feng,Yang Zhong,Jingjing Shi,Xiulin Ruan"
10.1016/j.ijheatmasstransfer.2018.11.059,A strategy of hierarchical particle sizes in nanoparticle composite for enhancing solar reflection,International Journal of Heat and Mass Transfer,2019,"Joseph Peoples,Xiangyu Li,Yaobing Lv,Jun Qiu,Zhifeng Huang,Xiulin Ruan"
10.1021/acsnano.9b03521,Enhanced Thermoelectric Performance of As-Grown Suspended Graphene Nanoribbons.,ACS nano,2019,"Qin-Yi Li,Tianli Feng,Wakana Okita,Yohei Komori,Hiroo Suzuki,Toshiaki Kato,Toshiro Kaneko,Tatsuya Ikuta,Xiulin Ruan,Koji Takahashi"
,Four-phonon scattering-dominated linewidth of optical phonons,Bulletin of the American Physical Society,2019,"Xiaolong Yang,Tianli Feng,Xiulin Ruan"
,Nonequilibrium Landauer approach for thermal interfaces,Bulletin of the American Physical Society,2019,"Jingjing Shi,Xiaolong Yang,Timothy Fisher,Xiulin Ruan"
10.1063/1.5079428,Reducing Interfacial Thermal Resistance Between Metal And Dielectric Materials By A Metal Interlayer,JOURNAL OF APPLIED PHYSICS,2019,"Xiangyu Li,Wonjun Park,Yan Wang,Yong P. Chen,Xiulin Ruan"
,The use of strain and grain boundaries to tailor phonon transport  properties: A first principles study of 2H-phase $CuAlO_{2}$ (Part II),,2019,"Witkoske Evan,Tong Zhen,Feng Yining,Ruan Xiulin,Lundstrom Mark,Lu Na"
10.1103/PhysRevB.97.079901,"Quantum Mechanical Prediction Of Four-Phonon Scattering Rates And Reduced Thermal Conductivity Of Solids (Vol 93, 045202, 2016)",PHYSICAL REVIEW B,2018,"Tianli Feng,Xiulin Ruan"
10.1021/acsami.8b00826,Decomposition of thermal boundary resistance across carbon nanotube-graphene junctions to different mechanisms.,ACS applied materials & interfaces,2018,"Jingjing Shi,Yang Zhong,Timothy S Fisher,Xiulin Ruan"
10.1016/j.mtphys.2018.11.008,Survey of ab initio phonon thermal transport,Materials Today Physics,2018,"L. Lindsay,C. Hua,X.L. Ruan,S. Lee"
,Dressed and Intrinsic Thermal Boundary Conductance across Interfaces from a Nonequilibrium Landauer Approach.,arXiv: Mesoscale and Nanoscale Physics,2018,"Jingjing Shi,Xiaolong Yang,Timothy S. Fisher,Xiulin Ruan"
10.1103/PhysRevB.97.134309,Dominant Phonon Polarization Conversion Across Dimensionally Mismatched Interfaces: Carbon-Nanotube-Graphene Junction,PHYSICAL REVIEW B,2018,"Jingjing Shi,Jonghoon Lee,Yalin Dong,Ajit Roy,Timothy S. Fisher,Xiulin Ruan"
10.1063/1.5048799,Phonon Anharmonic Frequency Shift Induced By Four-Phonon Scattering Calculated From First Principles,JOURNAL OF APPLIED PHYSICS,2018,"Tianli Feng,Xiaolong Yang,Xiulin Ruan"
10.1103/PHYsRevB.98.134309,Phonon Branch-Resolved Electron-Phonon Coupling And The Multitemperature Model,PHYSICAL REVIEW B,2018,"Zexi Lu,Ajit K. Vallabhaneni,Bingyang Cao,Xiulin Ruan"
10.3760/cma.j.issn.1001-9391.2018.06.002,[Study on the Specific Complexation of GMDTC and Metal Ion].,Zhonghua lao dong wei sheng zhi ye bing za zhi = Zhonghua laodong weisheng zhiyebing zazhi = Chinese journal of industrial hygiene and occupational diseases,2018,"Z Y Zhong,W Tang,G D Li,X L Ruan,C Z Zhang,G X Li,F Fei,X J Tang"
10.1103/physrevb.97.079901,"Erratum: Quantum mechanical prediction of four-phonon scattering rates and reduced thermal conductivity of solids [Phys. Rev. B 
<b>93</b>
, 045202 (2016)]",Physical Review B,2018,"Tianli Feng,Xiulin Ruan"
10.1063/1.5020705,Flexural Resonance Mechanism Of Thermal Transport Across Graphene-Sio2 Interfaces,JOURNAL OF APPLIED PHYSICS,2018,"Zhun-Yong Ong,Bo Qiu,Shanglong Xu,Xiulin Ruan,Eric Pop"
10.1063/1.5014987,The Critical Particle Size For Enhancing Thermal Conductivity In Metal Nanoparticle-Polymer Composites,JOURNAL OF APPLIED PHYSICS,2018,"Zexi Lu,Yan Wang,Xiulin Ruan"
10.1103/physrevb.97.079901,"Erratum: Quantum mechanical prediction of four-phonon scattering rates and reduced thermal conductivity of solids [Phys. Rev. B 93, 045202 (2016)]",Physical Review B,2018,"Tianli Feng,Xiulin Ruan"
10.1002/anie.201713223,Manipulating Band Structure through Reconstruction of Binary Metal Sulfide for High-Performance Thermoelectrics in Solution-Synthesized Nanostructured Bi 13 S 18 I 2 .,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2018,"Biao Xu,Tianli Feng,Matthias T Agne,Qing Tan,Zhe Li,Kazuki Imasato,Lin Zhou,Je-Hyeong Bahk,Xiulin Ruan,G Jeffery Snyder,Yue Wu"
10.1103/PhysRevB.97.045202,Four-Phonon Scattering Reduces Intrinsic Thermal Conductivity Of Graphene And The Contributions From Flexural Phonons,PHYSICAL REVIEW B,2018,"Tianli Feng,Xiulin Ruan"
10.1115/1.4034757,Effect Of Particle Size And Aggregation On Thermal Conductivity Of Metal-Polymer Nanocomposite,JOURNAL OF HEAT TRANSFER-TRANSACTIONS OF THE ASME,2017,"Xiangyu Li,Wonjun Park,Yong P. Chen,Xiulin Ruan"
10.1002/adfm.201770284,"Thermal Conductivity: Glass-Like Through-Plane Thermal Conductivity Induced by Oxygen Vacancies in Nanoscale Epitaxial La<sub>0.5</sub>
Sr<sub>0.5</sub>
CoO<sub>3−</sub>
                        <i>
                            <sub>δ</sub>
                        </i>
 (Adv. Funct. Mater. 47/2017)",Advanced Functional Materials,2017,"Xuewang Wu,Jeff Walter,Tianli Feng,Jie Zhu,Hong Zheng,John F. Mitchell,Neven Biškup,Maria Varela,Xiulin Ruan,Chris Leighton,Xiaojia Wang"
10.1063/1.4978272,Compressive mechanical response of graphene foams and their thermal resistance with copper interfaces,APL MATERIALS,2017,"Wonjun Park,Xiangyu Li,Nirajan Mandal,Xiulin Ruan,Yong P. Chen"
10.1002/adma.201605140,Nanocomposites from Solution-Synthesized PbTe-BiSbTe Nanoheterostructure with Unity Figure of Merit at Low-Medium Temperatures (500-600 K).,ADVANCED MATERIALS,2017,"Biao Xu,Matthias T Agne,Tianli Feng,Thomas C Chasapis,Xiulin Ruan,Yilong Zhou,Haimei Zheng,Je-Hyeong Bahk,Mercouri G Kanatzidis,Gerald Jeffrey Snyder,Yue Wu"
10.1063/1.5006174,Absence Of Coupled Thermal Interfaces In Al2o3/Ni/Al2o3 Sandwich Structure,APPLIED PHYSICS LETTERS,2017,"Xiangyu Li,Wonjun Park,Yong P. Chen,Xiulin Ruan"
10.1063/1.4974884,On The Domain Size Effect Of Thermal Conductivities From Equilibrium And Nonequilibrium Molecular Dynamics Simulations,JOURNAL OF APPLIED PHYSICS,2017,"Zuyuan Wang,Xiulin Ruan"
10.1016/j.ijheatmasstransfer.2016.08.009,Nanoparticle embedded double-layer coating for daytime radiative cooling,International Journal of Heat and Mass Transfer,2017,"Zhifeng Huang,Xiulin Ruan"
10.1002/adfm.201704233,"Glass‐Like Through‐Plane Thermal Conductivity Induced by Oxygen Vacancies in Nanoscale Epitaxial La
            <sub>0.5</sub>
            Sr
            <sub>0.5</sub>
            CoO
            <sub>3−</sub>
            <i>
              <sub>δ</sub>
            </i>",Advanced Functional Materials,2017,"Xuewang Wu,Jeff Walter,Tianli Feng,Jie Zhu,Hong Zheng,John F. Mitchell,Neven Biškup,Maria Varela,Xiulin Ruan,Chris Leighton,Xiaojia Wang"
10.1002/adfm.201770284,Thermal Conductivity: Glass‐Like Through‐Plane Thermal Conductivity Induced by Oxygen Vacancies in Nanoscale Epitaxial La0.5Sr0.5CoO3−δ (Adv. Funct. Mater. 47/2017),Advanced Functional Materials,2017,"Xuewang Wu,Jeff Walter,Tianli Feng,Jie Zhu,Hong Zheng,John F. Mitchell,Neven Biškup,Maria Varela,Xiulin Ruan,Chris Leighton,Xiaojia Wang"
10.1103/PhysRevB.96.199903,"Reliability Of Raman Measurements Of Thermal Conductivity Of Single-Layer Graphene Due To Selective Electron-Phonon Coupling: A First-Principles Study (Vol 93, 125432, 2016)",PHYSICAL REVIEW B,2017,"Ajit K. Vallabhaneni,Dhruv Singh,Hua Bao,Jayathi Murthy,Xiulin Ruan"
10.1021/acs.nanolett.7b00110,Optical Generation and Detection of Local Nonequilibrium Phonons in Suspended Graphene,NANO LETTERS,2017,"Sean Sullivan,Ajit K. Vallabhaneni,Iskandar Kholmanov,Xiulin Ruan,Jayathi Y. Murthy,Li Shi"
10.1002/anie.201612041,Highly Porous Thermoelectric Nanocomposites with Low Thermal Conductivity and High Figure of Merit from Large-Scale Solution-Synthesized Bi 2 Te 2.5 Se 0.5 Hollow Nanostructures.,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,2017,"Biao Xu,Tianli Feng,Matthias T Agne,Lin Zhou,Xiulin Ruan,G Jeffery Snyder,Yue Wu"
10.1103/PhysRevB.96.161201,Four-Phonon Scattering Significantly Reduces Intrinsic Thermal Conductivity Of Solids,PHYSICAL REVIEW B,2017,"Tianli Feng,Lucas Lindsay,Xiulin Ruan"
10.1002/ange.201612041,"Highly Porous Thermoelectric Nanocomposites with Low Thermal Conductivity and High Figure of Merit from Large‐Scale Solution‐Synthesized Bi
            <sub>2</sub>
            Te
            <sub>2.5</sub>
            Se
            <sub>0.5</sub>
            Hollow Nanostructures",Angewandte Chemie,2017,"Biao Xu,Tianli Feng,Matthias T. Agne,Lin Zhou,Xiulin Ruan,G. Jeffery Snyder,Yue Wu"
10.1002/adfm.201704233,Glass‐Like Through‐Plane Thermal Conductivity Induced by Oxygen Vacancies in Nanoscale Epitaxial La0.5Sr0.5CoO3−δ,ADVANCED FUNCTIONAL MATERIALS,2017,"Xuewang Wu,Jeff Walter,Tianli Feng,Jie Zhu,Hong Zheng,John F. Mitchell,Neven Biškup,Maria Varela,Xiulin Ruan,Chris Leighton,Xiaojia Wang"
10.1016/j.solmat.2017.04.020,Double-layer nanoparticle-based coatings for efficient terrestrial radiative cooling,Solar Energy Materials and Solar Cells,2017,"Hua Bao,Chen Yan,Boxiang Wang,Xing Fang,C.Y. Zhao,Xiulin Ruan"
10.1002/adma.201770066,Nanocomposites: Nanocomposites from Solution‐Synthesized PbTe‐BiSbTe Nanoheterostructure with Unity Figure of Merit at Low‐Medium Temperatures (Adv. Mater. 10/2017),Advanced Materials,2017,"Biao Xu,Matthias T. Agne,Tianli Feng,Thomas C. Chasapis,Xiulin Ruan,Yilong Zhou,Haimei Zheng,Je‐Hyeong Bahk,Mercouri G. Kanatzidis,Gerald Jeffrey Snyder,Yue Wu"
10.1016/j.ijheatmasstransfer.2017.04.077,Uncertainty quantification of thermal conductivities from equilibrium molecular dynamics simulations,International Journal of Heat and Mass Transfer,2017,"Zuyuan Wang,Salar Safarkhani,Guang Lin,Xiulin Ruan"
10.1103/PhysRevB.95.195202,Spectral Analysis Of Nonequilibrium Molecular Dynamics: Spectral Phonon Temperature And Local Nonequilibrium In Thin Films And Across Interfaces,PHYSICAL REVIEW B,2017,"Tianli Feng,Wen-Jun Yao,Zuyuan Wang,Jingjing Shi,Chuang Li,Bing-Yang Cao,Xiulin Ruan"
10.1002/slct.201702208,Facile In Situ Growth of Nanostructured Copper Sulfide Films Directly on FTO Coated Glass Substrates as Efficient Counter Electrodes for Quantum Dot Sensitized Solar Cells,CHEMISTRYSELECT,2017,"Sarpangala Venkataprasad Bhat,Moorthy Dhanasekar,Kelly M. Rickey,Xiulin Ruan"
