doi,标题,期刊,年份,作者
10.1016/j.jcis.2022.04.032,Zwitterionic ionic liquids modulating two-dimensional hierarchically porous zeolitic imidazolate framework composites,Journal of Colloid and Interface Science,2022,"Yuanyuan Duan, Mingyue Qiu, Shaobo Xu, Dongna Li, Haonan Wu, Liping Chang, Qun Yi, Lijuan Shi, Hongbo Zeng"
10.1007/s40544-022-0687-5,Editorial for the Special Issue on 10th Anniversary of Friction,Friction,2022,"Luo  Jianbin, Meng  Yonggang, Jin  Zhongmin, Zeng  Hongbo"
10.1016/j.jcis.2022.03.088,Smart waterborne composite coating with passive/active protective performances using nanocontainers based on metal organic frameworks derived layered double hydroxides,Journal of Colloid and Interface Science,2022,"Chengliang Zhou, Hongjian Zhang, Xinyu Pan, Ji Li, Bo Chen, Wenjing Gong, Qi Yang, Xiaohu Luo, Hongbo Zeng, Yali Liu"
10.1016/j.micromeso.2022.112299,Probing the adsorption behavior and mechanism of NO2 and NH2 functionalized covalent organic frameworks (COFs) for removal of bisphenol A,Microporous and Mesoporous Materials,2022,"Mingyang Xiong, Bing Wang, Haiyan Wang, Feng Xu, Yao Zeng, Hongyang Ren, Hongbo Zeng"
10.2139/ssrn.4107516,Removal of Fine Solids from Bitumen by Hetero-Aggregation and Magnetic Separation Using Functionalized Magnetite Nanoparticles,SSRN Electronic Journal,2022,"Xuyang Liu, Kaipeng Wang, Xiaoli Tan, Hongbo Zeng, Qi Liu"
10.1021/acs.energyfuels.1c03751,Treatment Technologies for Organics and Silica Removal in SteamAssisted Gravity Drainage Produced Water: A Comprehensive Review,ENERGY & FUELS,2022,"Jia Li, Zuo Tong How, Hongbo Zeng, Mohamed Gamal El-Din"
10.1039/d1sc05512g,Revisiting the adhesion mechanism of mussel-inspired chemistry,CHEMICAL SCIENCE,2022,"Chao Zhang, Li Xiang, Jiawen Zhang, Chang Liu, Zuankai Wang, Hongbo Zeng, Zhi-Kang Xu"
10.1016/j.seppur.2022.121840,Removal of fine solids from bitumen by hetero-aggregation and magnetic separation using surface-modified magnetite nanoparticles. Part 1: Proof of concept,Separation and Purification Technology,2022,"Xuyang Liu, Kaipeng Wang, Xiaoli Tan, Hongbo Zeng, Qi Liu"
10.1016/j.seppur.2021.120382,Facile and scalable surface functionalization approach with small silane molecules for oil/water separation and demulsification of surfactant/asphaltenes-stabilized emulsions,Separation and Purification Technology,2022,"Xiaohui Mao, Ziqian Zhao, Diling Yang, Chenyu Qiao, Jinglin Tan, Qi Liu, Tian Tang, Hao Zhang, Hongbo Zeng"
10.1016/j.petrol.2021.109689,The role of fouling materials strength on unplugging sand control devices using an electrohydraulic stimulation technique,Journal of Petroleum Science and Engineering,2022,"Ali Habibi, Charles E. Fensky, Vahidodin Fattahpour, Morteza Roostaei, Mahdi Mahmoudi, Hongbo Zeng, Mohtada Sadrzadeh"
10.1021/acs.chemrev.2c00215,Probing and Manipulating Noncovalent Interactions in Functional Polymeric Systems,CHEMICAL REVIEWS,2022,"Jingsi Chen, Qiongyao Peng, Xuwen Peng, Hao Zhang, Hongbo Zeng"
10.1016/j.mineng.2022.107776,Efficient extraction of nickel from sintered alloy by stepwise leaching: Thermodynamic and kinetic studies,Minerals Engineering,2022,"Junwei Han, Yongwei Wang, Xiaohui Mao, Xuejie Chang, Hongbo Zeng, Wenqing Qin"
10.1021/acs.chemmater.2c01582,Poly(vinyl Alcohol) (PVA)-Based Hydrogel Scaffold with Isotropic Ultratoughness Enabled by Dynamic Amine–Catechol Interactions,Chemistry of Materials,2022,"Tao Shui, Mingfei Pan, An Li, Hongbing Fan, Jianping Wu, Qi Liu, Hongbo Zeng"
10.1016/j.cis.2022.102707,Metal organic frameworks (MOFs) as multifunctional nanoplatform for anticorrosion surfaces and coatings,Advances in Colloid and Interface Science,2022,"Chengliang Zhou, Mingfei Pan, Sijia Li, Yongxiang Sun, Hongjian Zhang, Xiaohu Luo, Yali Liu, Hongbo Zeng"
10.3934/cpaa.2022074,Minimisers of helfrich functional for surfaces of revolution,COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,2022,"Huaiyu Jian, Hongbo Zeng"
10.1016/j.cej.2021.134203,Decarbonization of mineral processing operations: Realizing the potential of carbon capture and utilization in the processing of ultramafic nickel ores,CHEMICAL ENGINEERING JOURNAL,2022,"Omar Bashir Wani, Shaihroz Khan, Mohammad Shoaib, Hongbo R. Zeng, Erin Bobicki"
10.1039/d1ta09221a,Demystifying constructive strategies on designing functionalized lamellar Nb2CTx nanosheet membrane architectures under confined space,JOURNAL OF MATERIALS CHEMISTRY A,2022,"Wenjihao Hu, Lei Xie, Chenyang Zhang, Jingyi Wang, Chenyu Qiao, Sijia Li, Jingsi Chen, Ziqian Zhao, Hongbo Zeng"
10.1021/acs.langmuir.2c02372,Mussel-Inspired Reversible Molecular Adhesion for Fabricating Self-Healing Materials,Langmuir,2022,"Jingsi Chen, Hongbo Zeng"
10.1149/ma2022-01391770mtgabs,Tailoring a Three-Phase Microenvironment for High-Performance CO<sub>2</sub> Electroreduction,ECS Meeting Abstracts,2022,"Shaoqing Liu, Ehsan Shahini, Minrui Gao, Lu Gong, Pengfei Sui, Tian Tang, Hongbo Zeng, Jingli Luo"
10.1016/j.cej.2021.133785,In-situ generated hydroxides realize near-unity CO selectivity for electrochemical CO2 reduction,CHEMICAL ENGINEERING JOURNAL,2022,"Jing Xiao, Subiao Liu, Peng-Fei Sui, Chenyu Xu, Lu Gong, Hongbo Zeng, Jing-Li Luo"
10.1007/s10311-022-01414-z,Hydrogels for the removal of the methylene blue dye from wastewater: a review,Environmental Chemistry Letters,2022,"Yang  Yinchuan, Zhu  Qinlin, Peng  Xuwen, Sun  Jingjing, Li  Cong, Zhang  Xinmiao, Zhang  Hao, Chen  Jiabin, Zhou  Xuefei, Zeng  Hongbo, Zhang  Yalei"
10.1016/j.cej.2021.134203,Decarbonization of mineral processing operations: Realizing the potential of carbon capture and utilization in the processing of ultramafic nickel ores,CHEMICAL ENGINEERING JOURNAL,2022,"Omar Bashir Wani, Shaihroz Khan, Mohammad Shoaib, Hongbo R. Zeng, Erin Bobicki"
10.1021/acs.langmuir.2c01242,Surface Nanodroplet-Based Extraction Combined with Offline Analytic Techniques for Chemical Detection and Quantification.,Langmuir : the ACS journal of surfaces and colloids,2022,"Zhengxin Li, Hongyan Wu, Jae Bem You, Xiaomeng Wang, Hongbo Zeng, Detlef Lohse, Xuehua Zhang"
10.1016/j.cej.2021.134418,Soft armour-like layer-protected hydrogels for wet tissue adhesion and biological imaging,CHEMICAL ENGINEERING JOURNAL,2022,"Mingfei Pan, Kim-Cuong T. Nguyen, Wenshuai Yang, Xiong Liu, Xing-Zhen Chen, Paul W. Major, Lawrence H. Le, Hongbo Zeng"
10.1021/acs.energyfuels.2c01295,Advances in and Perspectives on Strategies for Improving the Flowability of Waxy Oils,ENERGY & FUELS,2022,"Bo Yao, Chuanxian Li, Fei Yang, Guangyu Sun, Xue Xia, Ashraf M. Ashmawy, Hongbo Zeng"
10.1016/j.colsurfa.2022.128797,"Self-healing, reusable and conductive cellulose nanocrystals-containing adhesives",Colloids and Surfaces A: Physicochemical and Engineering Aspects,2022,"Zuwu Tang, Mengchan Zhao, Na Li, He Xiao, Qingxian Miao, Min Zhang, Kai Liu, Liulian Huang, Lihui Chen, Hongbo Zeng, Hui Wu"
10.1002/dro2.40,Fabricating tiny oil droplets via reversible superwetting transition method and associated surface interaction mechanism,Droplet,2022,"Chenyu Qiao, Hongbo Zeng"
10.1039/d2sm01067d,"Recent advances in biomimetic soft robotics: fabrication approaches, driven strategies and applications",SOFT MATTER,2022,"Xiaoxiao Dong, Xiaohang Luo, Hong Zhao, Chenyu Qiao, Jiapeng Li, Jianhong Yi, Li Yang, Francisco J Oropeza, Travis Shihao Hu, Quan Xu, Hongbo Zeng"
10.1038/s41467-022-32393-y,Boosting the stability of perovskites with exsolved nanoparticles by B-site supplement mechanism,NATURE COMMUNICATIONS,2022,"Bo-Wen Zhang, Meng-Nan Zhu, Min-Rui Gao, Xiuan Xi, Nanqi Duan, Zhou Chen, Ren-Fei Feng, Hongbo Zeng, Jing-Li Luo"
10.1016/j.jcis.2021.09.123,Mussel-inspired superhydrophilic membrane constructed on a hydrophilic polymer network for highly efficient oil/water separation,Journal of Colloid and Interface Science,2022,"Zhongzheng Xu, Lin Li, Jiawei Liu, Caili Dai, Wen Sun, Jia Chen, Zhixuan Zhu, Mingwei Zhao, Hongbo Zeng"
10.1016/j.ensm.2021.11.029,A new cyclic carbonate enables high power/low temperature lithium-ion batteries,ENERGY STORAGE MATERIALS,2022,"Yunxian Qian, Yanli Chu, Zhongtian Zheng, Zulipiya Shadike, Bing Han, Shuhuai Xiang, Yuanyuan Kang, Shiguang Hu, Chaowei Cao, Ling Zhong, Qiao Shi, Muchong Lin, Hongbo Zeng, Jun Wang, Enyuan Hu, Conan Weiland, Xiao-Qing Yang, Yonghong Deng"
10.1016/j.jcis.2021.10.093,In-situ fabrication of metal oxide nanocaps based on biphasic reactions with surface nanodroplets,Journal of Colloid and Interface Science,2022,"Zixiang Wei, Tulsi Satyavir Dabodiya, Jian Chen, Qiuyun Lu, Jiasheng Qian, Jia Meng, Hongbo Zeng, Hui Qian, Xuehua Zhang"
10.1016/j.foodhyd.2022.107670,"Contribution of protein microgels, protein molecules, and polysaccharides to the emulsifying behaviors of core/shell whey protein-alginate microgel systems",Food Hydrocolloids,2022,"Yifu Chu, Wendy Wismer, Hongbo Zeng, Lingyun Chen"
10.3390/min12020171,Phosphate Removal from Wastewater by Magnetic Amorphous Lanthanum Silicate Alginate Hydrogel Beads,MINERALS,2022,"Hongyun Chen, Hongbo Zeng, Huaming Yang"
10.1002/adfm.202109989,A Universal Strategy for Constructing Robust and Antifouling Cellulose Nanocrystal Coating,ADVANCED FUNCTIONAL MATERIALS,2022,"Wenshuai Yang, Mingfei Pan, Jiawen Zhang, Ling Zhang, Fengcai Lin, Xiong Liu, Charley Huang, Xing-Zhen Chen, Jianmei Wang, Bin Yan, Hongbo Zeng"
10.31635/ccschem.021.202101274,Nanoconfining Cation-pi Interactions as a Modular Strategy to Construct Injectable Self-Healing Hydrogel,CCS CHEMISTRY,2022,"Bin Yan, Changyuan He, Sheng Chen, Li Xiang, Lu Gong, Yingchun Gu, Hongbo Zeng"
10.1021/acs.langmuir.1c02635,Probing Hydrophobic Interactions between Polymer Surfaces and Air Bubbles or Oil Droplets: Effects of Molecular Weight and Surfactants,LANGMUIR,2022,"Diling Yang, Lei Xie, Xiaohui Mao, Lu Gong, Xuwen Peng, Qiongyao Peng, Tao Wang, Qi Liu, Hongbo Zeng, Hao Zhang"
10.1016/j.fuel.2021.122720,Bench-scale oil fouling/antifouling tests under high temperature and high pressure conditions and the underlying interfacial interaction mechanisms,Fuel,2022,"Chenyu Qiao, Duo Wang, Ziqian Zhao, Wenshuai Yang, Feiyi Wu, Hongyun Chen, Taiheng Yin, Ling Zhang, Qi Liu, Dingzheng Yang, Song Gao, Hongbo Zeng"
10.1002/ange.202211959,"Dynamic AIE crosslinks in liquid crystal networks: visualizing for actuation‐guiding, re‐bonding for actuation‐altering",Angewandte Chemie,2022,"Zhi-chao Jiang, Yao-Yu Xiao, Jun-Bo Hou, Xin-Shi Chen, Ni Yang, Hongbo Zeng, Yue Zhao"
10.1016/j.apcatb.2022.121101,<p>Electrochemically reconstructed perovskite with cooperative catalytic sites for CO2-to-formate conversion</p>,APPLIED CATALYSIS B-ENVIRONMENTAL,2022,"MN Zhu, BW Zhang, MR Gao, PF Sui, C Xu, L Gong, H Zeng, K Shankar"
10.1142/S0218127422500079,"A New Version of Distributional Chaos, Distributional Chaos in a Sequence, and Other Concepts of Chaos",INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,2022,Hongbo Zeng
10.2139/ssrn.4092393,Molecular Insights into the Effect of Salinity on the Stability of Water/Oil Interface with Model Asphaltene and Non-Ionic Surfactants,SSRN Electronic Journal,2022,"Xiaoyu Sun, Hongbo Zeng, Tian Tang"
10.1021/acsapm.1c01724,Hydrogen-Bonding-Driven Multifunctional Polymer Hydrogel Networks Based on Tannic Acid,ACS APPLIED POLYMER MATERIALS,2022,"Yongfeng Gao, Xuwen Peng, Qiuqiu Wu, Diling Yang, Wenda Wang, Qiongyao Peng, Tao Wang, Jianmei Wang, Jifang Liu, Hao Zhang, Hongbo Zeng"
10.1016/j.eng.2022.06.012,Probing the interfacial forces and surface interaction mechanisms in petroleum production processes,Engineering,2022,"Diling Yang, Xuwen Peng, Qiongyao Peng, Tao Wang, Chenyu Qiao, Ziqian Zhao, Lu Gong, Yueliang Liu, Hao Zhang, Hongbo Zeng"
10.3390/polym14245430,Facile Access to Gleditsia microphylla Galactomannan Hydrogel with Rapid Self-Repair Capacity and Multicyclic Water-Retaining Performance of Sandy Soil.,Polymers,2022,"Chuanjie Liu, Meng Tang, Fenglun Zhang, Fuhou Lei, Pengfei Li, Kun Wang, Hongbo Zeng, Jianxin Jiang"
10.1021/acs.accounts.2c00068,Principles of Cation-pi Interactions for Engineering Mussel-InspiredFunctional Materials,ACCOUNTS OF CHEMICAL RESEARCH,2022,"Huimin Geng, Peiyu Zhang, Qiongyao Peng, Jiwei Cui, Jingcheng Hao, Hongbo Zeng"
10.1016/j.jcis.2022.02.137,Surface modified silver/magnetite nanocomposite activating hydrogen peroxide for efficient degradation of chlorophenols,Journal of Colloid and Interface Science,2022,"Lixia Li, Qinkai Guo, Baohe Lv, Minxue Zheng, Wang Zhan, Yanhong Liu, Wanzhen Xu, Ruiwei Wang, Hongbo Zeng, Baodong Mao"
10.1038/s41467-022-32955-0,Self-repairing interphase reconstructed in each cycle for highly reversible aqueous zinc batteries,NATURE COMMUNICATIONS,2022,"Wenyao Zhang, Muyao Dong, Keren Jiang, Diling Yang, Xuehai Tan, Shengli Zhai, Renfei Feng, Ning Chen, Graham King, Hao Zhang, Hongbo Zeng, Hui Li, Markus Antonietti, Zhi Li"
10.1016/j.jcis.2022.06.038,Mussel-inspired polyethylene glycol coating for constructing antifouling membrane for water purification,Journal of Colloid and Interface Science,2022,"Wenshuai Yang, Ziqian Zhao, Mingfei Pan, Lu Gong, Feiyi Wu, Charley Huang, Xiaogang Wang, Jianmei Wang, Hongbo Zeng"
10.1016/j.mineng.2022.107424,Unraveling roles of lead ions in selective flotation of scheelite and fluorite from atomic force microscopy and first-principles calculations,Minerals Engineering,2022,"Jianyong He, Wei Sun, Hongbo Zeng, Ruihua Fan, Wenjihao Hu, Zhiyong Gao"
10.1002/pol.20210899,Recent progress in conductive self‐healing hydrogels for flexible sensors,Journal of Polymer Science,2022,"Tao Qin, Wenchao Liao, Li Yu, Junhui Zhu, Meng Wu, Qiongyao Peng, Linbo Han, Hongbo Zeng"
10.1007/s10311-022-01414-z,Hydrogels for the removal of the methylene blue dye from wastewater: a review,Environmental Chemistry Letters,2022,"Yinchuan Yang, Qinlin Zhu, Xuwen Peng, Jingjing Sun, Cong Li, Xinmiao Zhang, Hao Zhang, Jiabin Chen, Xuefei Zhou, Hongbo Zeng, Yalei Zhang"
10.1016/j.jcis.2022.04.119,"Highly stretchable, elastic, antimicrobial conductive hydrogels with environment-adaptive adhesive property for health monitoring",Journal of Colloid and Interface Science,2022,"Mingfei Pan, Meng Wu, Tao Shui, Li Xiang, Wenshuai Yang, Wenda Wang, Xiong Liu, Jianmei Wang, Xing-Zhen Chen, Hongbo Zeng"
10.1016/j.resconrec.2022.106496,Beneficiation of Nickel from Ultramafic Ores: Using Sodium Citrate as a Green Processing Reagent,"Resources, Conservation and Recycling",2022,"Omar Bashir Wani, Sama Manzoor, Nahid Molaei, Mohammad Shoaib, Shaihroz Khan, Hongbo Zeng, Erin R Bobicki"
10.1002/cjce.24714,Geometry driven coalescence of water droplets in a highly viscous fluid,The Canadian Journal of Chemical Engineering,2022,"Doston Shayunusov, Dmitry Eskin, Hongbo Zeng, Petr Nikrityuk"
