doi,标题,期刊,年份,作者
10.13462/j.cnki.mmtamt.2020.07.008,Research on Fault Diagnosis of Rolling Bearing Based on Machine Learning Method,Modular Machine Tool & Automatic Manufacturing Technique,2020,"Xing-xing ZHANG, Shao-bo LI, Long-xuan ZHE, Jian-jun HU, Qi-song SONG, Zhi-ang LI"
10.11896/cldb.19110175,Application of Machine Learning in Material Informatics: a Survey,Materials Review,2020,"NIU Chengcheng, LI Shaobo, HU Jianjun, DAN Yabo, CAO Zhuo, LI Xiang"
10.3969/j.issn.1003-3106.2020.10.010,Capsule Defect Detection Method Based on Mask R-CNN,Radio Engineering,2020,"Zhongjing DUAN, Shaobo LI, Jianjun HU, Jing YANG, Zheng WANG"
10.1016/j.commatsci.2020.109792,Machine Learning based prediction of noncentrosymmetric crystal  materials,Computational Materials Science,2020,"Song Yuqi, Lindsay Joseph, Zhao Yong, Nasiri Alireza, Loius Steph-Yves, Ling Jie, Hu Ming, Hu Jianjun"
10.1016/j.ijepes.2019.105792,Dynamical analysis of the fractional-order centrifugal flywheel governor system and its accelerated adaptive stabilization with the optimality,International Journal of Electrical Power & Energy Systems,2020,"Shaohua Luo, Junyang Li, Shaobo Li, Jianjun Hu"
10.3788/LOP57.120005,Review of Deep Learning Based Object Detection Methods and Their Mainstream Frameworks,Laser & Optoelectronics Progress,2020,"Zhongjing Duan, Shaobo Li, Jianjun Hu, Jing Yang, Zheng Wang"
10.1016/j.neucom.2020.06.061,Joint Extraction of Entities and Relations using Graph Convolution over Pruned Dependency Trees,Neurocomputing,2020,"Yin Hong, Yanxia Liu, Suizhu Yang, Kaiwen Zhang, Jianjun Hu"
10.1109/ACCESS.2020.2995198,A Novel Method of Bearing Fault Diagnosis in Time-Frequency Graphs Using InceptionResnet and Deformable Convolution Networks,IEEE ACCESS,2020,"Shaobo Li, Wanli Yang, Ansi Zhang, Huibin Liu, Jinyuan Huang, Chuanjiang Li, Jianjun Hu"
10.1039/d0cp01474e,Graph convolutional neural networks with global attention for improved materials property prediction.,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2020,"Steph-Yves Louis, Yong Zhao, Alireza Nasiri, Xiran Wang, Yuqi Song, Fei Liu, Jianjun Hu"
,Inverse Design of Composite Metal Oxide Optical Materials based on Deep  Transfer Learning,,2020,"Rongzhi Dong, Yabo Dan, Xiang Li, Jianjun Hu"
10.13462/j.cnki.mmtamt.2020.04.009,Multi-condition Remaining Useful Life Prediction Method Based on Deep Convolution Network,Modular Machine Tool & Automatic Manufacturing Technique,2020,"Jin-yuan HUANG, Shao-bo LI, An-si ZHANG, Wan-li YANG, Hui-bin LIU, Jian-jun HU"
10.3390/app10082680,Remaining Useful Strength (RUS) Prediction of SiCf-SiCm Composite Materials Using Deep Learning and Acoustic Emission,APPLIED SCIENCES-BASEL,2020,"Steph-Yves M. Louis, Alireza Nasiri, Jingjing Bao, Yuxin Cui, Yong Zhao, Jing Jin, Xinyu Huang, Jianjun Hu"
10.1021/acs.jpcc.0c02348,Predicting Elastic Properties of Materials from Electronic Charge  Density Using 3D Deep Convolutional Neural Networks,JOURNAL OF PHYSICAL CHEMISTRY C,2020,"Zhao Yong, Yuan Kunpeng, Liu Yinqiao, Louis Steph-Yves, Hu Ming, Hu Jianjun"
10.1109/ACCESS.2020.2980859,Improving Graph Convolutional Networks Based on Relation-Aware Attention for End-to-End Relation Extraction.,IEEE ACCESS,2020,"Yin Hong, Yanxia Liu, Suizhu Yang, Kaiwen Zhang, Aiqing Wen, Jianjun Hu"
10.7502/j.issn.1674-3962.201905008,Research on Optimization and Prediction Mechanism of Material Properties Based on Gradient and Feature Analysis in Convolution Neural Network,Materials China,2020,"Zhuo CAO, Yabo DAN, Xiang LI, Chengcheng NIU, Rongzhi DONG, Songrong QIAN, Jianjun HU"
10.1109/ACCESS.2020.2981874,Computational Prediction of Critical Temperatures of Superconductors Based on Convolutional Gradient Boosting Decision Trees,IEEE ACCESS,2020,"Yabo Dan, Rongzhi Dong, Zhuo Cao, Xiang Li, Chengcheng Niu, Shaobo Li, Jianjun Hu"
10.3390/sym12020262,Critical Temperature Prediction of Superconductors Based on Atomic Vectors and Deep Learning,SYMMETRY-BASEL,2020,"Shaobo Li, Yabo Dan, Xiang Li, Tiantian Hu, Rongzhi Dong, Zhuo Cao, Jianjun Hu"
10.1021/acs.jpca.0c08775,Distance Matrix based Crystal Structure Prediction using Evolutionary  Algorithms,,2020,"Jianjun Hu, Wenhui Yang, Edirisuriya M. Dilanga Siriwardane"
10.3390/APP10217640,"A Survey on Machine Reading Comprehension: Tasks, Evaluation Metrics,  and Benchmark Datasets",Applied Sciences,2020,"Chengchang Zeng, Shaobo Li, Qin Li, Jie Hu, Jianjun Hu"
10.1109/ACCESS.2019.2943210,Online Damage Monitoring of SiCf-SiCm Composite Materials Using Acoustic Emission and Deep Learning,IEEE ACCESS,2019,"Alireza Nasiri, Jingjing Bao, Donald Mccleeary, Steph-Yves M. Louis, Xinyu Huang, Jianjun Hu"
10.1109/ACCESS.2019.2934233,Limited Data Rolling Bearing Fault Diagnosis With Few-Shot Learning,IEEE ACCESS,2019,"Ansi Zhang, Shaobo Li, Yuxin Cui, Wanli Yang, Rongzhi Dong, Jianjun Hu"
10.1166/jbmb.2019.1832,Ni-Co-Rh/HZSM-5 Catalysts for Methane Dry Reforming,JOURNAL OF BIOBASED MATERIALS AND BIOENERGY,2019,"Yantao Yang, Tingzhou Lei, Quanguo Zhang, Jianjun Hu, Xiaofeng He, Haiyan Xu, Yifeng Wu, Baozhu Zhao, Liangliang An"
10.1101/830737,Deep convolutional neural network and attention mechanism based pan-specific model for interpretable MHC-I peptide binding prediction,,2019,"Jing Jin, Zhonghao Liu, Alireza Nasiri, Yuxin Cui, Stephen Louis, Ansi Zhang, Yong Zhao, Jianjun Hu"
10.3390/cryst9040191,Convolutional Neural Networks for Crystal Material Property Prediction Using Hybrid Orbital-Field Matrix and Magpie Descriptors,CRYSTALS,2019,"Zhuo Cao, Yabo Dan, Zheng Xiong, Chengcheng Niu, Xiang Li, Songrong Qian, Jianjun Hu"
10.3390/sym11070867,Personalized Product Evaluation Based on GRA-TOPSIS and Kansei Engineering.,SYMMETRY-BASEL,2019,"Huafeng Quan, Shaobo Li, Hongjing Wei, Jianjun Hu"
10.1038/s41598-018-37214-1,"Deepseqpan, A Novel Deep Convolutional Neural Network Model For Pan-Specific Class I Hla-Peptide Binding Affinity Prediction",SCIENTIFIC REPORTS,2019,"Zhonghao Liu, Yuxin Cui, Zheng Xiong, Alierza Nasiri, Ansi Zhang, Jianjun Hu"
10.3390/app9163300,A Review of Text Corpus-Based Tourism Big Data Mining,APPLIED SCIENCES-BASEL,2019,"Qin Li, Shaobo Li, Sen Zhang, Jie Hu, Jianjun Hu"
,Redundant Control of Material Property Prediction by Machine Learning,Science Technology and Engineering,2019,"Xiang LI, Shao-bo LI, Ya-bo DAN, Rong-zhi DONG, Zhuo CAO, Cheng-cheng NIU, Jian-jun HU"
10.11857/j.issn.1674-5124.2018080093,Gear fault diagnosis based on CNN and multi-channel acoustic signals,CHINA MEASUREMENT & TESTING TECHNOLOGY,2019,"Shaobo LI, Yong YAO, Gui GUI, Xiang LI, Jianjun HU"
10.1109/ICTAI.2019.00074,AudioMask: Robust Sound Event Detection Using Mask R-CNN and Frame-Level Classifier,2019 IEEE 31st International Conference on Tools with Artificial Intelligence (ICTAI),2019,"Alireza Nasiri, Yuxin Cui, Zhonghao Liu, Jing Jin, Yong Zhao, Jianjun Hu"
10.3390/app9245510,Computational Screening of New Perovskite Materials Using Transfer Learning and Deep Learning,APPLIED SCIENCES-BASEL,2019,"Xiang Li, Yabo Dan, Rongzhi Dong, Zhuo Cao, Chengcheng Niu, Yuqi Song, Shaobo Li, Jianjun Hu"
,ComplexFace: a Multi-Representation Approach for Image Classification with Small Dataset.,arXiv: Computer Vision and Pattern Recognition,2019,"Guiying Zhang, Yuxin Cui, Yong Zhao, Jianjun Hu"
,Prediction of metal oxide performance based on machine learning and multi-scale feature,New Chemical Materials,2019,"Xiang Li, Zhuo Cao, Yabo Dan, Chengcheng Niu, Jianjun Hu"
10.1016/j.neucom.2019.03.077,Multiple Pedestrian Tracking by Incorporating a Particle Filter into the Min-cost Flow Model,Neurocomputing,2019,"Yuxin Cui, Jingru Zhang, Zhenyu He, Jianjun Hu"
10.3390/s19102229,Deep Autoencoder Neural Networks for Short-Term Traffic Congestion Prediction of Transportation Networks.,SENSORS,2019,"Sen Zhang, Yong Yao, Jie Hu, Yong Zhao, Shaobo Li, Jianjun Hu"
10.1101/817502,DeepSeqPanII: an interpretable recurrent neural network model with attention mechanism for peptide-HLA class II binding prediction,,2019,"Zhonghao Liu, Jing Jin, Yuxin Cui, Zheng Xiong, Alireza Nasiri, Yong Zhao, Jianjun Hu"
10.1007/s11517-019-02008-8,A Deep Learning Algorithm for One-step Contour Aware Nuclei Segmentation of Histopathological Images.,Medical & Biological Engineering & Computing,2019,"Yuxin Cui, Guiying Zhang, Zhonghao Liu, Zheng Xiong, Jianjun Hu"
10.1007/S11517-019-02008-8,A deep learning algorithm for one-step contour aware nuclei segmentation of histopathology images.,Medical & Biological Engineering & Computing,2019,"Yuxin Cui, Guiying Zhang, Zhonghao Liu, Zheng Xiong, Jianjun Hu"
10.12141/j.issn.1000-565X.180214,Elastic Property Prediction of Materials Based on Machine Learning and Feature Selection,Journal of South China University of Technology(Natural Science Edition),2019,"Jianjun HU, Zhuo CAO, Yabo DAN, Chengcheng NIU, Xiang LI, Songrong QIAN"
10.3390/a11030026,A Novel Evolutionary Algorithm for Designing Robust Analog Filters.,ALGORITHMS,2018,"Shaobo Li, Wang Zou, Jianjun Hu"
10.1016/j.neucom.2018.08.006,"Fast, robust and accurate posture detection algorithm based on Kalman filter and SSD for AGV.",Neurocomputing,2018,"Weiyang Lin, Xinyang Ren, Jianjun Hu, Yuzhe He, Zhan Li, Mingsi Tong"
10.1080/02670836.2017.1389116,Inferring phase diagrams from X-ray data with background signals using graph segmentation,MATERIALS SCIENCE AND TECHNOLOGY,2018,"Shaobo Li, Zheng Xiong, Jianjun Hu"
10.1109/JSEN.2018.2812859,Adaptive Synchronization of the Fractional-Order Chaotic Arch Micro-Electro-Mechanical System via Chebyshev Neural Network,IEEE Sensors Journal,2018,"Shaohua Luo, Shaobo Li, Farid Tajaddodianfar, Jianjun Hu"
https://doi.org/10.1007/s11071-018-4109-1,Observer-based adaptive stabilization of the fractional-order chaotic MEMS resonator,Nonlinear Dynamics,2018,"Shaohua Luo, Shaobo Li, Farid Tajaddodianfar, Jianjun Hu"
10.3390/app8122621,Hybrid Genetic Simulated Annealing Algorithm for Improved Flow Shop Scheduling with Makespan Criterion,APPLIED SCIENCES-BASEL,2018,"Hongjing Wei, Shaobo Li, Houmin Jiang, Jie Hu, Jianjun Hu"
10.1109/JSEN.2018.2854792,Chaotic Behavior and Adaptive Control of the Arch MEMS Resonator With State Constraint and Sector Input,IEEE Sensors Journal,2018,"Shaohua Luo, Shaobo Li, Trandinh Phung, Jianjun Hu"
10.3390/app8071152,An Ensemble Stacked Convolutional Neural Network Model for Environmental Event Sound Recognition,APPLIED SCIENCES-BASEL,2018,"Shaobo Li, Yong Yao, Jie Hu, Guokai Liu, Xuemei Yao, Jianjun Hu"
10.3969/j.issn.1671-1815.2018.01.048,Analytics in Floating System Evaluation of Scenic Spot Tickets Based on Online Comment,Science Technology and Engineering,2018,"Qin LI, Shao-bo LI, An-hong WANG, Yang WU, Jian-jun HU"
10.3390/app8091584,End-To-End Convolutional Neural Network Model for Gear Fault Diagnosis Based on Sound Signals,APPLIED SCIENCES-BASEL,2018,"Yong Yao, Honglei Wang, Shaobo Li, Zhonghao Liu, Gui Gui, Yabo Dan, Jianjun Hu"
10.3390/su10093313,Tourism Review Sentiment Classification Using a Bidirectional Recurrent Neural Network with an Attention Mechanism and Topic-Enriched Word Vectors,SUSTAINABILITY,2018,"Qin Li, Shaobo Li, Jie Hu, Sen Zhang, Jianjun Hu"
10.3390/e20020104,Patent Keyword Extraction Algorithm Based on Distributed Representation for Patent Classification.,ENTROPY,2018,"Jie Hu, Shaobo Li, Yong Yao, Liya Yu, Guanci Yang, Jianjun Hu"
10.3390/su10030692,ASPIE: A Framework for Active Sensing and Processing of Complex Events in the Internet of Manufacturing Things,SUSTAINABILITY,2018,"Shaobo Li, Weixing Chen, Jie Hu, Jianjun Hu"
10.3390/app8122416,Transfer Learning with Deep Recurrent Neural Networks for Remaining Useful Life Estimation,APPLIED SCIENCES-BASEL,2018,"Ansi Zhang, Honglei Wang, Shaobo Li, Yuxin Cui, Zhonghao Liu, Guanci Yang, Jianjun Hu"
10.3390/app8122397,Product Innovation Design Based on Deep Learning and Kansei Engineering,APPLIED SCIENCES-BASEL,2018,"Huafeng Quan, Shaobo Li, Jianjun Hu"
10.1016/j.jfranklin.2018.07.004,Anti-oscillation and chaos control of the fractional-order brushless DC motor system via adaptive echo state networks.,Journal of the Franklin Institute,2018,"Shaohua Luo, Shaobo Li, Farid Tajaddodianfar, Jianjun Hu"
10.1007/s12034-017-1515-9,First-principle-based computational doping of SrTiO$$_{3}$$ 3 using combinatorial genetic algorithms,Bulletin of Materials Science,2018,"Emrah Atilgan, Jianjun Hu"
10.1007/s11192-018-2905-5,DeepPatent: patent classification with convolutional neural networks and word embedding.,Scientometrics,2018,"Shaobo Li, Jie Hu, Yuxin Cui, Jianjun Hu"
10.3390/su10010219,A Hierarchical Feature Extraction Model for Multi-Label Mechanical Patent Classification,SUSTAINABILITY,2018,"Jie Hu, Shaobo Li, Jianjun Hu, Guanci Yang"
