doi,标题,期刊,年份,作者
10.1109/TTE.2015.2483591,Simulation and Analysis of the Effect of Real-World Driving Styles in an EV Battery Performance and Aging,IEEE Transactions on Transportation Electrification,2015,"mehdi jafari,a gauchia,kuilin zhang,lucia gauchia"
,Impact of High-Speed Passenger Trains on Freight Train Efficiency in Shared Railway Corridors,,2015,"kuilin zhang,m rapik saat,yanfeng ouyang,christopher p l barkan"
10.1016/j.epsr.2013.08.001,Model predictive control-based power dispatch for distribution system considering plug-in electric vehicle uncertainty,Electric Power Systems Research,2014,"wencong su,jianhui wang,kuilin zhang,alex q huang"
10.1109/ITEC-AP.2014.6940855,Investigating the impact of plug-in electric vehicle charging on power distribution systems with the integrated modeling and simulation of transportation network,Transportation Electrification Asia-Pacific,2014,"Jingwei Xiong,Kuilin Zhang,Xuanchen Liu,Wencong Su"
10.14453/isngi2013.proc.43,Modelling Framework for Regional Integrated Simulation of Transportation Network and Activity-Based Demand (Polaris),Proceedings of the International Symposium for Next Generation Infrastructure,2013,"joshua auld,michael hope,hubert ley,bo xu,kuilin zhang,vadim sokolov"
10.1016/j.trc.2013.05.006,Dynamic origin–destination demand flow estimation under congested traffic conditions,Transportation Research Part C: Emerging Technologies,2013,"chungcheng lu,xuesong zhou,kuilin zhang"
,Dynamic Origin-Destination Demand Flow Estimation Under Congested Traffic Conditions: A General Framework,,2012,"xuesong zhou,chungcheng lu,kuilin zhang"
,Evaluation of Energy Consumption of Vehicles Along a Stretch of Congested Freeway,,2012,"dominik karbowski,kuilin zhang"
10.3141/2254-07,"Congestion Pricing, Heterogeneous Users, and Travel Time Reliability",TRANSPORTATION RESEARCH RECORD,2012,"lan jiang,hani s mahmassani,kuilin zhang"
10.3141/2263-06,Time-Dependent Origin-Destination Demand Estimation,TRANSPORTATION RESEARCH RECORD,2012,"i verbas,hani s mahmassani,kuilin zhang"
10.1109/IECON.2012.6389482,Framework for investigating the impact of PHEV charging on power distribution system and transportation network,"Montreal, QC",2012,"Wencong Su,Jianhui Wang,Kuilin Zhang,Mo-Yuen Chow"
10.3141/2263-06,Time-dependent origin-destination demand estimation: Challenges and methods for large-scale networks with multiple vehicle classes,Transportation Research Record,2011,"Omer Verbas,Hani S. Mahmassani,Kuilin Zhang"
,Integrated Nested Logit Mode Choice and Dynamic Network Micro-assignment Model Platform to Support Congestion and Pricing Studies: The New York Metropolitan Case,,2011,"kuilin zhang,hani s mahmassani,peter vovsha"
,"Congestion Pricing, Heterogeneous Users, and Travel Time Reliability: Multicriterion Dynamic User Equilibrium Model and Efficient Implementation for Large-Scale Networks",Transportation Research Record,2011,"lan jiang,hani s mahmassani,kuilin zhang"
,Time-Dependent Origin–Destination Demand Estimation: Challenges and Methods for Large-Scale Networks with Multiple Vehicle Classes,Transportation Research Record,2011,"i omer verbas,hani s mahmassani,kuilin zhang"
,The Parallel Algorism Based on GPGPU of Conflict-Point Detection Model for Heterogeneous Mixed Traffic Flows in an Urban Intersection,"2011 3RD WORLD CONGRESS IN APPLIED COMPUTING, COMPUTER SCIENCE, AND COMPUTER ENGINEERING (ACC 2011), VOL 3",2011,"Lishao Wang,Baohua Mao,Shaokuan Chen,Kuilin Zhang"
10.1016/j.trc.2012.05.001,"Dynamic Pricing, Heterogeneous Users and Perception Error: Probit-Based Bi-Criterion Dynamic Stochastic User Equilibrium Assignment",Transportation Research Part C: Emerging Technologies,2010,"kuilin zhang,chungcheng jason lu,hani s mahmassani"
10.3969/j.issn.1009-6744.2010.01.008,The Realization of Continuous Simulation-based Conflict-point Detection Model for Heterogeneous Mixed Traffic Flows in an Urban Intersection,JOURNAL OF TRANSPORTATION SYSTEMS ENGINEERING AND INFORMATION TECHNOLOGY,2010,"Li-shao WANG,Bao-hua MAO,Shao-kuan CHEN,Kui-lin ZHANG"
,Dynamic stochastic user equilibrium: models and algorithms for multidimensional network choices,Dynamic stochastic user equilibrium: models and algorithms for multidimensional network choices,2009,"Hani S. Mahmassani,Kuilin Zhang"
,Continuous Simulation-Based Conflict-Point Detection Model for Heterogeneous Mixed Traffic Flows in an Urban Intersection,,2009,"lishao wang,kuilin zhang,baohua mao,shaokuan chen"
10.1109/CSO.2009.111,A P2P Computational Grid-Based Parallel Traffic Micro-simulation Model for Large Scale Transportation Networks,CSO (2),2009,"Lishao Wang,Baohua Mao,Shaokuan Chen,Kuilin Zhang"
,Dynamic stochastic user equilibrium: models and algorithms for multidimensional network choices,,2009,kuilin zhang
,Probit-Based Time-Dependent Stochastic User Equilibrium: Reformulation and Solution Algorithm,,2009,"kuilin zhang,hani s mahmassani,chungcheng lu"
10.1109/CSO.2009.112,Mixed Flow Simulation at Urban Intersections: Computational Comparisons between Conflict-Point Detection and Cellular Automata Models,CSO (2),2009,"Lishao Wang,Baohua Mao,Shaokuan Chen,Kuilin Zhang"
10.3141/2085-10,Probit-Based Time-Dependent Stochastic User Equilibrium Traffic Assignment Model,TRANSPORTATION RESEARCH RECORD,2009,"Kuilin Zhang,Hani S. Mahmassani,Chung-Cheng Lu"
10.3141/2066-03,Market Potential for International Rail-Based Intermodal Services in Europe: From Sea to Shining Sea,TRANSPORTATION RESEARCH RECORD,2009,"Rahul Nair,Elise D. Miller-Hooks,Hani S. Mahmassani,Vishnu Charan Arcot,April Kuo,Kuilin Zhang,Aaron Kozuki,Johanna Ludvigsen"
10.3141/2066-02,Application and Validation of Dynamic Freight Simulation—Assignment Model to Large-Scale Intermodal Rail Network: Pan-European Case,TRANSPORTATION RESEARCH RECORD,2009,"Kuilin Zhang,Rahul Nair,Hani S. Mahmassani,Elise D. Miller-Hooks,Vishnu Charan Arcot,April Kuo,Jing Dong,Chung-Cheng Lu"
10.3141/2066-03,Market Potential for International Rail-Based Intermodal Services in Europe,Transportation Research Record: Journal of the Transportation Research Board,2008,"Rahul Nair,Elise D. Miller-Hooks,Hani S. Mahmassani,Vishnu Charan Arcot,April Kuo,Kuilin Zhang,Aaron Kozuki,Johanna Ludvigsen"
10.3141/2066-02,Application and Validation of Dynamic Freight Simulation–Assignment Model to Large-Scale Intermodal Rail Network,Transportation Research Record: Journal of the Transportation Research Board,2008,"Kuilin Zhang,Rahul Nair,Hani S. Mahmassani,Elise D. Miller-Hooks,Vishnu Charan Arcot,April Kuo,Jing Dong,Chung-Cheng Lu"
10.3141/2032-02,Dynamic Network Simulation-Assignment Platform for Multiproduct Intermodal Freight Transportation Analysis,TRANSPORTATION RESEARCH RECORD,2008,"Hani S. Mahmassani,Kuilin Zhang,Jing Dong,Chung-Cheng Lu,Vishnu Charan Arcot,Elise Miller-Hooks"
10.1016/j.trc.2007.07.002,Dynamic micro-assignment modeling approach for integrated multimodal urban corridor management,Transportation Research Part C: Emerging Technologies,2008,"Xuesong Zhou,Hani S. Mahmassani,Kuilin Zhang"
10.3141/2043-04,"Train Slot Cooperation in Multicarrier, International Rail-Based Intermodal Freight Transport",TRANSPORTATION RESEARCH RECORD,2008,"April Kuo,Elise Miller-Hooks,Kuilin Zhang,Hani Mahmassani"
10.1061/40630(255)101,A study on dynamic travel time forecast with neural networks,"TRAFFIC AND TRANSPORTATION STUDIES, VOLS 1 AND 2, PROCEEDINGS",2002,"Chunfu Shao,Yuanllli Gu,Kuilin Zhang"
10.1177/03611981221128808,Data-Driven Analysis of Short-Distance Freight Rail Transportation Potential: A Case Study of Log Movements in the US Lake Superior Region,TRANSPORTATION RESEARCH RECORD,0,"Sangpil Ko,Pasi Lautala,Kuilin Zhang"
10.1177/03611981221094822,Impact of Cooperative Adaptive Cruise Control on Traffic Stability,TRANSPORTATION RESEARCH RECORD,0,"Yun-Chu Hung,Kuilin Zhang"
