doi,标题,期刊,年份,作者
10.1093/geroni/igz038.755,WADDINGTON’S LANDSCAPE OF CELL AGING,,2019,"Nan Hao,Yang Li,Yanfei Jiang,Julie Paxman,Richard O’Laughlin,Lorraine Pillus,Lev Tsimring,Jeff Hasty"
10.1002/yea.3395,Quantitative analysis of the yeast pheromone pathway.,YEAST,2019,"James P Shellhammer,Amy E Pomeroy,Yang Li,Lorena Dujmusic,Timothy C Elston,Nan Hao,Henrik G Dohlman"
10.1016/j.cels.2019.02.002,Divergent Aging of Isogenic Yeast Cells Revealed through Single-Cell Phenotypic Dynamics.,Cell Systems,2019,"Meng Jin,Yang Li,Richard O'Laughlin,Philip Bittihn,Lorraine Pillus,Lev S Tsimring,Jeff Hasty,Nan Hao"
10.1101/630921,An epigenetic landscape governs early fate decision in cellular aging,bioRxiv,2019,"Yang Li,Yanfei Jiang,Julie Paxman,Richard O'Laughlin,Lorraine Pillus,Lev S Tsimring,Jeff Hasty,Nan Hao"
10.1038/s41598-018-35936-w,Flavin-Based Metabolic Cycles Are Integral Features Of Growth And Division In Single Yeast Cells,SCIENTIFIC REPORTS,2018,"Bridget L Baumgartner,Richard O'Laughlin,Meng Jin,Lev S Tsimring,Nan Hao,Jeff Hasty"
10.1074/jbc.C117.800896,Coupled feedback loops control the stimulus-dependent dynamics of the yeast transcription factor Msn2,Journal of Biological Chemistry,2017,"Yanfei Jiang,Zohreh AkhavanAghdam,Lev S Tsimring,Nan Hao"
10.1038/srep42200,High-Throughput Single-Cell Analysis For The Proteomic Dynamics Study Of The Yeast Osmotic Stress Response,SCIENTIFIC REPORTS,2017,"Rongfei Zhang,Haiyu Yuan,Shujing Wang,Qi Ouyang,Yong Chen,Nan Hao,Chunxiong Luo"
10.1073/pnas.1703379114,Multigenerational Silencing Dynamics Control Cell Aging,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2017,"Yang Li,Meng Jin,Richard O'Laughlin,Philip Bittihn,Lev S Tsimring,Lorraine Pillus,Jeff Hasty,Nan Hao"
10.1074/jbc.AC117.000548,Mitogen-activated protein kinase (MAPK) dynamics determine cell fate in the yeast mating response,Journal of Biological Chemistry,2017,"Yang Li,Julie Roberts,Zohreh AkhavanAghdam,Nan Hao"
10.1371/journal.pcbi.1005671,Reconstructing the regulatory circuit of cell fate determination in yeast mating response.,PLOS COMPUTATIONAL BIOLOGY,2017,"Bin Shao,Haiyu Yuan,Rongfei Zhang,Xuan Wang,Shuwen Zhang,Qi Ouyang,Nan Hao,Chunxiong Luo"
10.7554/eLife.18458,Dynamic control of gene regulatory logic by seemingly redundant transcription factors.,ELIFE,2016,"Zohreh AkhavanAghdam,Joydeb Sinha,Omar P Tabbaa,Nan Hao"
10.1039/c6ib00014b,Protein Expression Patterns Of The Yeast Mating Response,INTEGRATIVE BIOLOGY,2016,"Haiyu Yuan,Rongfei Zhang,Bin Shao,Xuan Wang,Qi Ouyang,Nan Hao,Chunxiong Luo"
10.1038/nprot.2015.079,High-throughput microfluidics to control and measure signaling dynamics in single yeast cells.,Nature protocols,2015,"Anders S Hansen,Erin K O'Shea,Anders S Hansen,Nan Hao"
10.1126/science.1227299,Tunable Signal Processing Through Modular Control Of Transcription Factor Translocation,SCIENCE,2013,"Nan Hao,Bogdan A Budnik,Jeremy Gunawardena,Erin K O'Shea"
10.1091/mbc.E12-04-0333,Combined computational and experimental analysis reveals mitogen-activated protein kinase-mediated feedback phosphorylation as a mechanism for signaling specificity.,MOLECULAR BIOLOGY OF THE CELL,2012,"Nan Hao,Necmettin Yildirim,Michal J. Nagiec,Stephen C. Parnell,Beverly Errede,Henrik G. Dohlman,Timothy C. Elston"
10.1038/nsmb.2192,Signal-dependent dynamics of transcription factor translocation controls gene expression.,NATURE STRUCTURAL & MOLECULAR BIOLOGY,2012,"Nan Hao,Erin K O'Shea,Nan Hao"
10.1016/j.molcel.2008.04.016,Regulation of cell signaling dynamics by the protein kinase-scaffold Ste5.,Molecular Cell,2008,"Nan Hao,Sujata Nayak,Marcelo Behar,Ryan H Shanks,Michal J Nagiec,Beverly Errede,Jeffrey Hasty,Timothy C Elston,Henrik G Dohlman"
10.1074/jbc.C800179200,Control of MAPK Specificity by Feedback Phosphorylation of Shared Adaptor Protein Ste50,Journal of Biological Chemistry,2008,"Nan Hao,Yaxue Zeng,Timothy C Elston,Henrik G Dohlman"
,Supplemental Data Regulation of Cell Signaling Dynamics by the Protein Kinase-Scaffold Ste5,,2008,"Nan Hao,Sujata Nayak,Marcelo Behar,Ryan H. Shanks,Michal J. Nagiec,Beverly Errede,Jeffrey Hasty,Timothy C. Elston,Henrik G. Dohlman"
10.1371/journal.pcbi.1000197,Dose-To-Duration Encoding And Signaling Beyond Saturation In Intracellular Signaling Networks,PLOS COMPUTATIONAL BIOLOGY,2008,"Marcelo Behar,Nan Hao,Henrik G Dohlman,Timothy C Elston"
10.1529/biophysj.107.107516,Mathematical and computational analysis of adaptation via feedback inhibition in signal transduction pathways.,Biophysical Journal,2007,"Marcelo Behar,Nan Hao,Henrik G Dohlman,Timothy C Elston"
,Modeling signal specificity by feedback inhibition,FASEB JOURNAL,2007,"nan hao,necmettin yildirim,stephen c parnell,b errede,timothy c elston,henrik g dohlman"
10.1016/j.cub.2007.02.044,A systems-biology analysis of feedback inhibition in the Sho1 osmotic-stress-response pathway.,Current Biology,2007,"Nan Hao,Marcelo Behar,Stephen C Parnell,Matthew P Torres,Christoph H Borchers,Timothy C Elston,Henrik G Dohlman"
10.1038/sj.onc.1210416,Systems biology analysis of G protein and MAP kinase signaling in yeast.,ONCOGENE,2007,"nan hao,marcelo behar,timothy c elston,henrik g dohlman"
10.1529/biophysj.105.073874,"Bistability, stochasticity, and oscillations in the mitogen-activated protein kinase cascade.",Biophysical Journal,2006,"Xiao Wang,Nan Hao,Henrik G Dohlman,Timothy C Elston"
10.1128/EC.5.2.330-346.2006,Genome-scale analysis reveals Sst2 as the principal regulator of mating pheromone signaling in the yeast Saccharomyces cerevisiae.,EUKARYOTIC CELL,2006,"Scott A. Chasse,Paul Flanary,Stephen C. Parnell,Nan Hao,Jiyoung Y. Cha,David P. Siderovski,Henrik G. Dohlman"
10.1016/S0076-6879(04)89023-2,Mathematical modeling of RGS and G-protein regulation in yeast.,Methods in Enzymology,2004,"Necmettin Yildirim,Nan Hao,Henrik G Dohlman,Timothy C Elston"
10.1074/jbc.M308432200,Regulators Of G Protein Signaling And Transient Activation Of Signaling - Experimental And Computational Analysis Reveals Negative And Positive Feedback Controls On G Protein Activity,JOURNAL OF BIOLOGICAL CHEMISTRY,2003,"Nan Hao,Necmettin Yildirim,Yuqi Wang,Timothy C Elston,Henrik G Dohlman"
,Mathematical Modeling of G-Protein Signaling Pathway in Yeast,,0,"Necmettin YILDIRIM,Nan HAO,Henrik G. DOHLMAN,Timothy C. ELSTON"
