doi,标题,期刊,年份,作者
10.1021/cb4004089,Discovery and characterization of a new cell-penetrating protein.,ACS chemical biology,2013,"Rudo L Simeon,Ana Maria Chamoun,Thomas McMillin,Zhilei Chen"
,Self-Assembling Protein Hydrogel For Enzyme Incorporation Onto Electrodes In Biofuel Cells,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2013,"Dongli Guan,Miguel Ramirez,Ivan F. Barrera Rincon,Zhilei Chen"
,Phenothiazines Inhibit Hcv Fusion By Increasing Fluidity Of Target Cholesterol-Rich Membrane,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2013,"Ana M. Chamoun-Emanuelli,Eve I. Pecheur,Zhilei Chen"
10.1128/AAC.02593-12,"Phenothiazines inhibit hepatitis C virus entry, likely by increasing the fluidity of cholesterol-rich membranes.",ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,2013,"Ana M Chamoun-Emanuelli,Eve-Isabelle Pecheur,Rudo L Simeon,Da Huang,Paul S Cremer,Zhilei Chen"
,Split intein mediated ultra-rapid purification of tagless protein (SIRP): Rapid Purification of Tagless Protein Using SIRP,Biotechnology and Bioengineering,2013,"zhilei chen,m a ramirez,dongli guan"
,Rational Design Of A Redox-Sensitive Protein-Ligand Pair,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2013,"Miguel A. Ramirez,Dongli Guan,Ivan F. Barrera,Zhilei Chen"
,Intein-Mediated Protein Hydrogel And Its Application As Bioreactor Scaffold,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2013,"Miguel A. Ramirez,Dongli Guan,Zhilei Chen"
10.1002/bit.24913,Split intein mediated ultra-rapid purification of tagless protein (SIRP).,BIOTECHNOLOGY AND BIOENGINEERING,2013,"Dongli Guan,Miguel Ramirez,Zhilei Chen"
10.1021/ja401075s,Intein-triggered artificial protein hydrogels that support the immobilization of bioactive proteins.,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,2013,"Miguel Ramirez,Dongli Guan,Victor Ugaz,Zhilei Chen"
10.1021/bm400814u,Two-component protein hydrogels assembled using an engineered disulfide-forming protein-ligand pair.,BIOMACROMOLECULES,2013,"Dongli Guan,Miguel Ramirez,Lin Shao,Daniel Jacobsen,Ivan Barrera,Jodie Lutkenhaus,Zhilei Chen"
,"Column-Free, Protease-Free Protein Purification Via Mini-Intein Cleavage",ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2012,"Miguel Ramirez,Najla Valdes,Zhilei Chen"
10.1016/j.antiviral.2011.03.101,Engineering Genetic Suppressor Elements against Hepatits C Virus,ANTIVIRAL RESEARCH,2011,"Zhilei Chen,Rudo Simeno"
10.1016/j.antiviral.2010.02.321,Creation and characterization of a cell-death reporter cell line for hepatitis C virus infection.,Antiviral Research,2010,"Zhilei Chen,Rudo L Simeon,Karuppiah Chockalingam,Charles M Rice"
10.1016/j.antiviral.2010.02.369,A cell protection screen reveals potent inhibitors of multiple stages of the hepatitis C virus life cycle.,Antiviral Research,2010,"Karuppiah Chockalingam,Rudo L Simeon,Charles M Rice,Zhilei Chen"
10.1093/protein/gzp001,Directed evolution of homing endonuclease I-SceI with altered sequence specificity.,PROTEIN ENGINEERING DESIGN & SELECTION,2009,"Zhilei Chen,Fei Wen,Ning Sun,Huimin Zhao"
,Compositions and method for detecting endonuclease activity,,2007,"huimin zhao,zhilei chen"
,Biot 432-Directed Evolution Of Homing Endonuclease For Gene Targeting,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,2006,"Zhilei Chen,Yoo Seong Choi,Sheryl Rubin-Pitel,Huimin Zhao"
10.1016/j.jmb.2005.02.070,Rapid creation of a novel protein function by in vitro coevolution.,Journal of Molecular Biology,2005,"Zhilei Chen,Huimin Zhao"
10.1093/nar/gni148,A highly sensitive selection method for directed evolution of homing endonucleases.,NUCLEIC ACIDS RESEARCH,2005,"Zhilei Chen,Huimin Zhao"
10.1073/pnas.0409206102,Directed Evolution Of Specific Receptor-Ligand Pairs For Use In The Creation Of Gene Switches,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2005,"Karuppiah Chockalingam,Zhilei Chen,John A Katzenellenbogen,Huimin Zhao"
10.1074/jbc.M402118200,Directed Evolution Of Human Estrogen Receptor Variants With Significantly Enhanced Androgen Specificity And Affinity,JOURNAL OF BIOLOGICAL CHEMISTRY,2004,"Zhilei Chen,Benita S Katzenellenbogen,John A Katzenellenbogen,Huimin Zhao"
10.1016/S0378-1119(03)00431-1,A highly efficient and sensitive screening method for trans-activation activity of estrogen receptors.,Gene,2003,"Zhilei Chen,Huimin Zhao"
10.1016/S0958-1669(02)00291-4,Directed evolution of enzymes and pathways for industrial biocatalysis.,Current Opinion in Biotechnology,2002,"Huimin Zhao,Karuppiah Chockalingam,Zhilei Chen"
